timestamp,level,service,environment,message,response_time_ms,status_code,user_id,request_id,memory_usage_mb,cpu_usage_percent,thread_count
2025-07-29T05:43:57.879473Z,INFO,product-service,production,Processing request 9707,1103.4,404,user_223,req_238974,249.5,40.8,28
2025-06-28T19:12:06.415220Z,WARN,product-service,staging,Processing request 6906,1535.5,504,user_313,req_214835,1070.1,23.0,6
2025-08-13T02:00:34.542555Z,DEBUG,notification-service,development,Processing request 1071,1955.2,504,user_272,req_336244,332.1,33.5,23
2025-08-20T22:43:29.676187Z,WARN,payment-service,staging,Processing request 2243,1130.2,400,user_987,req_983567,1445.2,54.8,17
2025-07-17T04:50:16.973792Z,ERROR,user-service,production,Processing request 7724,288.5,200,user_23,req_313046,1492.0,49.3,19
2025-08-18T07:44:17.651432Z,ERROR,payment-service,production,Processing request 2705,84.7,503,user_246,req_295070,910.3,32.4,16
2025-07-07T17:16:07.387116Z,DEBUG,product-service,development,Processing request 4084,1628.2,200,user_875,req_197016,989.1,59.8,14
2025-08-24T01:13:34.730899Z,ERROR,auth-service,production,Processing request 7675,1652.9,401,user_469,req_736886,1117.5,77.3,34
2025-09-04T15:42:12.546140Z,DEBUG,payment-service,staging,Processing request 1301,1452.9,401,user_216,req_616019,976.4,38.4,49
2025-07-21T07:58:48.922628Z,INFO,auth-service,development,Processing request 7457,1259.4,404,user_328,req_124565,1784.7,19.1,25
2025-07-09T00:47:48.068758Z,DEBUG,user-service,development,Processing request 5070,1585.9,403,user_701,req_391653,1614.3,27.2,48
2025-07-08T16:47:07.011413Z,DEBUG,user-service,production,Processing request 4965,1167.7,401,user_349,req_402588,1634.0,28.1,15
2025-08-27T13:19:34.993529Z,FATAL,notification-service,development,Processing request 1789,383.7,504,user_515,req_250705,1665.5,76.0,19
2025-08-05T10:06:53.169639Z,INFO,payment-service,staging,Processing request 4751,1000.6,400,user_611,req_292921,810.9,56.7,32
2025-08-31T22:32:01.090885Z,WARN,notification-service,development,Processing request 1225,337.7,504,user_59,req_676932,1426.8,91.1,36
2025-09-17T21:27:11.456736Z,ERROR,user-service,staging,Processing request 3204,1232.7,201,user_140,req_877277,1604.2,46.8,33
2025-08-24T02:12:40.630981Z,ERROR,payment-service,staging,Processing request 1618,1702.9,403,user_586,req_978845,853.0,34.2,28
2025-08-18T16:32:04.963642Z,WARN,payment-service,development,Processing request 8546,18.4,502,user_256,req_640083,882.7,29.6,45
2025-09-15T12:14:41.218429Z,ERROR,product-service,staging,Processing request 6749,1146.8,201,user_122,req_760246,1264.9,15.9,41
2025-07-15T19:42:02.777186Z,DEBUG,notification-service,staging,Processing request 8911,1400.3,500,user_630,req_537372,474.1,91.2,28
2025-08-12T22:57:04.840346Z,DEBUG,product-service,production,Processing request 7290,319.0,503,user_902,req_686667,1895.1,57.2,36
2025-08-26T15:31:06.734027Z,INFO,user-service,staging,Processing request 2702,1858.5,502,user_791,req_388225,1162.2,31.8,30
2025-07-08T19:13:14.443631Z,WARN,payment-service,production,Processing request 7401,1846.4,404,user_862,req_743005,1500.8,21.4,47
2025-08-28T06:49:22.168487Z,WARN,notification-service,development,Processing request 6870,1787.7,503,user_535,req_554603,1517.1,75.1,21
2025-08-22T10:26:49.667293Z,INFO,user-service,production,Processing request 3294,95.0,403,user_637,req_463408,1385.7,69.8,31
2025-07-23T13:24:25.207029Z,INFO,user-service,staging,Processing request 9935,1385.4,403,user_860,req_227773,1899.1,77.2,11
2025-08-27T00:53:09.391924Z,FATAL,product-service,staging,Processing request 2484,971.9,200,user_348,req_877126,1187.9,87.1,21
2025-08-08T07:18:14.484696Z,DEBUG,user-service,staging,Processing request 5961,74.9,404,user_814,req_984452,146.0,12.1,6
2025-07-10T12:20:29.429602Z,FATAL,payment-service,development,Processing request 8363,939.0,404,user_629,req_929497,216.4,67.4,21
2025-09-02T23:13:16.848343Z,ERROR,product-service,development,Processing request 8632,1476.1,200,user_433,req_347868,126.5,46.1,11
2025-08-18T14:50:17.302781Z,ERROR,user-service,production,Processing request 7950,469.1,404,user_980,req_323414,119.0,59.5,49
2025-09-21T10:17:47.258627Z,WARN,product-service,production,Processing request 7874,202.9,401,user_377,req_164767,1746.2,48.6,16
2025-06-28T20:57:33.592324Z,WARN,notification-service,production,Processing request 1588,1957.3,400,user_399,req_781599,742.0,61.9,41
2025-07-30T22:30:03.069085Z,DEBUG,notification-service,production,Processing request 4827,754.3,400,user_270,req_931558,491.1,63.1,41
2025-09-10T19:09:36.253565Z,WARN,payment-service,development,Processing request 3612,1720.5,503,user_80,req_338398,1479.3,66.4,12
2025-08-27T18:59:39.340350Z,DEBUG,auth-service,staging,Processing request 8016,274.8,502,user_467,req_354295,421.2,74.1,30
2025-08-20T08:37:16.094780Z,DEBUG,product-service,development,Processing request 1364,1237.4,400,user_455,req_585732,1722.2,33.5,27
2025-08-15T07:55:19.982939Z,ERROR,product-service,staging,Processing request 4112,141.5,500,user_53,req_556460,373.7,15.8,32
2025-08-29T04:08:55.849350Z,DEBUG,notification-service,development,Processing request 6238,1588.2,503,user_396,req_140551,958.4,51.9,36
2025-08-11T08:57:41.212080Z,ERROR,payment-service,development,Processing request 2909,546.8,400,user_601,req_510488,904.7,35.8,30
2025-09-21T20:29:17.645040Z,FATAL,user-service,staging,Processing request 4160,310.3,504,user_871,req_578234,302.1,32.9,11
2025-07-13T14:37:48.213739Z,ERROR,notification-service,staging,Processing request 3659,44.3,504,user_547,req_333537,112.6,35.5,48
2025-08-21T08:47:05.595650Z,FATAL,product-service,staging,Processing request 5730,1706.1,503,user_68,req_856936,114.0,35.0,10
2025-07-28T01:36:39.075948Z,ERROR,auth-service,production,Processing request 8526,322.2,500,user_400,req_130466,822.8,91.8,7
2025-08-05T18:31:57.184530Z,INFO,auth-service,staging,Processing request 4040,470.0,200,user_517,req_495514,802.4,43.3,29
2025-07-31T21:01:19.392926Z,INFO,notification-service,production,Processing request 2347,533.1,503,user_324,req_701399,973.6,36.9,14
2025-08-23T13:45:33.612997Z,DEBUG,notification-service,staging,Processing request 9407,1741.5,200,user_949,req_748382,860.6,12.5,33
2025-09-08T20:28:05.430771Z,DEBUG,notification-service,production,Processing request 1995,1804.3,502,user_56,req_706418,461.2,20.5,37
2025-07-27T12:13:01.884411Z,DEBUG,auth-service,staging,Processing request 4592,783.4,400,user_160,req_250508,599.4,17.8,32
2025-07-23T02:54:35.534888Z,FATAL,notification-service,production,Processing request 5820,830.1,503,user_252,req_127049,402.9,26.2,14
2025-08-23T10:40:01.819084Z,DEBUG,payment-service,development,Processing request 8479,1845.4,201,user_934,req_863715,1105.2,82.8,5
2025-07-03T08:06:16.512299Z,WARN,notification-service,development,Processing request 8367,1505.9,403,user_148,req_853320,1674.9,27.0,37
2025-09-21T13:05:37.402426Z,WARN,product-service,staging,Processing request 4480,793.4,200,user_881,req_882729,844.6,70.0,18
2025-09-23T11:23:10.168107Z,DEBUG,product-service,development,Processing request 4416,243.8,201,user_455,req_490376,142.7,86.4,17
2025-07-08T00:17:57.416146Z,INFO,payment-service,development,Processing request 4450,47.2,504,user_982,req_335161,582.0,46.8,7
2025-08-01T08:11:47.677636Z,ERROR,product-service,production,Processing request 5385,1751.1,404,user_640,req_994784,946.3,65.3,34
2025-08-10T02:08:45.069864Z,ERROR,notification-service,production,Processing request 7894,989.0,404,user_81,req_722696,908.3,84.1,26
2025-09-21T02:05:22.348549Z,DEBUG,auth-service,production,Processing request 6682,1558.9,502,user_233,req_279323,387.0,32.9,12
2025-08-08T08:36:52.988764Z,ERROR,notification-service,staging,Processing request 6984,960.8,503,user_269,req_182798,132.7,70.4,11
2025-09-19T14:40:57.801111Z,INFO,product-service,production,Processing request 4154,1369.8,504,user_378,req_554131,1770.2,75.2,11
2025-08-25T19:23:58.297639Z,INFO,notification-service,development,Processing request 1699,1224.0,504,user_592,req_343548,1676.1,87.3,41
2025-08-12T01:35:34.289745Z,ERROR,product-service,development,Processing request 1871,1407.0,500,user_423,req_527592,689.5,47.2,18
2025-09-02T19:56:06.343059Z,ERROR,user-service,production,Processing request 8500,754.3,201,user_650,req_614952,278.6,88.0,40
2025-09-07T07:18:48.673345Z,INFO,product-service,staging,Processing request 1514,1306.7,201,user_5,req_423786,1900.9,58.8,12
2025-06-29T00:48:58.741798Z,ERROR,notification-service,staging,Processing request 7092,1365.7,200,user_604,req_510304,1969.7,54.5,25
2025-07-31T01:13:32.791038Z,WARN,user-service,development,Processing request 8341,468.1,400,user_280,req_913611,1116.1,66.7,36
2025-07-01T04:08:56.146504Z,WARN,auth-service,production,Processing request 5381,32.6,502,user_678,req_441714,586.8,42.7,47
2025-06-30T16:00:41.223517Z,INFO,product-service,development,Processing request 5119,685.7,200,user_998,req_214816,150.7,94.0,33
2025-07-25T11:17:13.750566Z,INFO,notification-service,development,Processing request 7192,1437.7,401,user_143,req_906908,807.5,85.6,43
2025-08-01T01:39:44.496901Z,ERROR,user-service,development,Processing request 7607,1592.6,504,user_652,req_247930,1575.4,11.9,26
2025-07-12T13:24:55.700420Z,DEBUG,user-service,production,Processing request 1959,1564.7,504,user_948,req_274166,1634.5,20.6,40
2025-07-27T13:26:17.459415Z,FATAL,user-service,development,Processing request 7787,173.6,201,user_230,req_592714,532.8,41.6,40
2025-07-15T18:01:43.155659Z,WARN,product-service,production,Processing request 8770,899.8,403,user_237,req_614197,397.1,92.7,14
2025-07-30T07:50:49.215560Z,FATAL,payment-service,production,Processing request 6165,1831.4,200,user_641,req_371628,535.5,76.6,8
2025-08-15T01:04:51.571921Z,INFO,product-service,production,Processing request 5749,611.2,400,user_483,req_596270,1657.7,58.2,38
2025-07-29T15:04:08.943146Z,FATAL,product-service,development,Processing request 5234,982.8,504,user_728,req_997055,1858.3,77.2,38
2025-09-07T08:59:22.614507Z,WARN,notification-service,production,Processing request 5816,657.4,200,user_266,req_464312,1196.0,10.2,7
2025-08-10T19:27:44.874625Z,FATAL,payment-service,development,Processing request 5065,863.4,403,user_406,req_498447,1861.0,53.6,29
2025-07-06T21:09:39.610287Z,ERROR,auth-service,staging,Processing request 1066,1216.5,503,user_834,req_541657,112.7,61.3,25
2025-08-01T20:59:52.260238Z,FATAL,payment-service,production,Processing request 4068,84.6,504,user_812,req_621748,561.1,16.8,5
2025-07-02T00:51:14.964791Z,DEBUG,payment-service,staging,Processing request 4726,1080.8,504,user_388,req_147589,1562.1,42.1,12
2025-09-10T22:48:09.636618Z,DEBUG,auth-service,development,Processing request 2414,1336.0,503,user_450,req_354296,1574.9,34.6,5
2025-07-16T20:10:05.044282Z,FATAL,payment-service,production,Processing request 9665,635.2,401,user_24,req_317449,1441.4,31.9,37
2025-09-12T08:28:36.842392Z,DEBUG,auth-service,staging,Processing request 6914,1538.7,400,user_464,req_789612,352.1,37.3,44
2025-09-10T17:12:17.982106Z,ERROR,auth-service,staging,Processing request 4597,225.1,503,user_326,req_468280,690.8,64.0,29
2025-09-18T05:00:43.245356Z,WARN,product-service,production,Processing request 9966,1416.5,500,user_504,req_359952,1177.3,34.5,18
2025-07-21T10:32:13.681117Z,FATAL,payment-service,staging,Processing request 3397,804.8,504,user_356,req_748222,287.5,85.6,32
2025-07-21T18:20:33.922541Z,DEBUG,notification-service,production,Processing request 9045,504.6,200,user_184,req_220337,138.2,28.6,35
2025-07-15T18:26:49.481800Z,ERROR,product-service,development,Processing request 2383,208.3,400,user_882,req_983978,292.7,19.8,28
2025-07-25T10:43:41.085650Z,ERROR,notification-service,development,Processing request 1346,1539.2,403,user_63,req_858587,1779.0,18.8,20
2025-06-28T17:27:24.723872Z,DEBUG,notification-service,staging,Processing request 1741,1880.1,502,user_825,req_475498,1086.3,65.4,30
2025-08-10T20:37:10.539882Z,ERROR,auth-service,staging,Processing request 3935,267.0,401,user_126,req_776531,1505.4,86.7,24
2025-07-05T23:40:06.566889Z,DEBUG,auth-service,staging,Processing request 2768,1555.7,504,user_144,req_613034,414.3,15.2,50
2025-09-18T23:27:58.731107Z,DEBUG,product-service,production,Processing request 1657,1123.7,500,user_239,req_519070,1029.2,77.5,9
2025-07-20T23:48:19.065774Z,FATAL,payment-service,staging,Processing request 4629,1433.2,504,user_667,req_979013,1033.2,26.8,21
2025-07-03T02:27:14.202039Z,DEBUG,product-service,staging,Processing request 3661,42.3,401,user_39,req_365834,1969.8,48.6,27
2025-07-01T07:32:16.151130Z,WARN,auth-service,staging,Processing request 4827,698.8,502,user_284,req_386123,376.8,34.9,25
2025-08-30T19:18:47.852906Z,DEBUG,notification-service,staging,Processing request 8909,210.7,201,user_11,req_227684,1905.7,86.3,14
2025-08-22T16:51:51.833337Z,WARN,payment-service,production,Processing request 3733,776.5,200,user_836,req_268081,564.3,27.4,14
2025-07-10T16:36:02.047509Z,ERROR,notification-service,production,Processing request 7283,1374.9,200,user_715,req_817736,1993.5,72.6,43
2025-06-30T09:08:22.887231Z,WARN,product-service,development,Processing request 5719,949.4,404,user_610,req_469396,236.5,82.8,19
2025-06-29T03:08:44.808299Z,DEBUG,user-service,staging,Processing request 4042,1620.2,504,user_764,req_701883,749.5,68.8,16
2025-08-14T14:03:20.015105Z,WARN,payment-service,development,Processing request 4426,1195.5,404,user_743,req_249421,1413.4,81.5,17
2025-09-10T08:41:38.158537Z,FATAL,payment-service,production,Processing request 1463,1873.6,503,user_128,req_803743,1030.2,44.7,11
2025-09-13T00:27:01.892890Z,INFO,user-service,production,Processing request 5674,1078.7,502,user_34,req_850245,1833.0,46.4,42
2025-09-16T17:15:28.290017Z,INFO,notification-service,production,Processing request 8910,507.5,403,user_705,req_909130,1673.0,20.3,43
2025-07-14T09:01:27.331817Z,WARN,auth-service,development,Processing request 5467,248.3,503,user_604,req_370010,411.2,20.4,48
2025-08-26T22:23:20.988169Z,FATAL,auth-service,staging,Processing request 2535,1769.3,201,user_753,req_484885,131.0,68.1,9
2025-09-21T18:58:45.559522Z,FATAL,user-service,production,Processing request 7663,1487.7,404,user_748,req_775462,801.6,27.8,14
2025-06-30T23:28:55.290960Z,FATAL,notification-service,production,Processing request 6979,499.0,500,user_621,req_774261,1383.6,49.7,44
2025-09-23T05:46:01.232893Z,WARN,user-service,production,Processing request 1270,1394.5,500,user_403,req_288112,1370.1,38.8,7
2025-09-21T18:51:44.052374Z,WARN,payment-service,development,Processing request 5220,1495.4,400,user_122,req_188524,1263.9,53.9,14
2025-07-20T08:26:10.112059Z,FATAL,product-service,production,Processing request 8495,1731.8,200,user_765,req_822267,649.6,23.9,22
2025-09-17T13:07:15.864492Z,INFO,payment-service,development,Processing request 9734,705.0,502,user_560,req_722033,864.4,68.6,47
2025-07-15T18:51:17.640086Z,ERROR,auth-service,production,Processing request 4527,1348.4,500,user_634,req_866605,173.3,13.7,15
2025-09-15T11:56:27.772293Z,WARN,auth-service,staging,Processing request 3124,875.8,500,user_640,req_903972,524.2,15.0,35
2025-09-06T16:07:26.105907Z,DEBUG,product-service,staging,Processing request 3794,938.4,400,user_926,req_567484,1263.6,25.3,16
2025-07-03T08:30:07.002656Z,ERROR,user-service,development,Processing request 8100,1748.9,201,user_241,req_390077,1093.7,35.0,34
2025-08-04T06:50:24.857670Z,ERROR,auth-service,production,Processing request 7762,1337.8,200,user_273,req_838467,299.3,11.9,7
2025-09-11T04:48:36.032550Z,WARN,auth-service,staging,Processing request 9373,643.7,504,user_618,req_818092,303.7,55.4,48
2025-08-22T04:05:36.361316Z,INFO,user-service,development,Processing request 2562,1791.6,200,user_617,req_542756,413.0,54.0,37
2025-08-30T16:15:11.150776Z,WARN,user-service,development,Processing request 8355,723.1,201,user_605,req_838752,687.7,13.3,9
2025-07-23T10:56:07.852194Z,DEBUG,notification-service,development,Processing request 7899,718.2,404,user_475,req_205427,491.6,83.6,5
2025-08-04T19:13:02.198782Z,INFO,notification-service,development,Processing request 4325,12.8,401,user_841,req_579426,1905.3,52.8,25
2025-08-22T09:23:55.504600Z,WARN,payment-service,development,Processing request 1660,813.5,401,user_85,req_406568,759.5,44.5,11
2025-09-15T07:03:24.316697Z,FATAL,notification-service,staging,Processing request 8626,934.4,500,user_407,req_592716,1988.5,78.2,13
2025-09-04T02:45:54.305652Z,ERROR,payment-service,staging,Processing request 2968,1365.0,500,user_258,req_605682,1257.7,32.1,5
2025-07-28T22:12:50.680752Z,ERROR,auth-service,production,Processing request 2705,1327.9,400,user_32,req_790411,1438.1,46.4,45
2025-07-20T17:35:49.959414Z,ERROR,auth-service,production,Processing request 7491,1262.4,500,user_164,req_538343,179.4,15.0,27
2025-07-29T20:33:23.009541Z,FATAL,notification-service,production,Processing request 3183,1986.3,504,user_462,req_763606,1852.0,20.4,49
2025-07-04T09:37:43.577861Z,ERROR,auth-service,staging,Processing request 4087,813.2,404,user_168,req_338326,228.0,81.7,11
2025-07-23T07:41:06.779258Z,DEBUG,notification-service,production,Processing request 2427,175.9,404,user_393,req_674711,383.9,85.3,29
2025-09-18T20:39:35.276436Z,ERROR,notification-service,development,Processing request 5892,219.4,502,user_85,req_492418,300.9,43.8,48
2025-07-20T12:47:50.885194Z,INFO,auth-service,development,Processing request 3972,841.8,504,user_855,req_170300,1881.9,88.0,45
2025-08-23T06:44:36.587225Z,DEBUG,user-service,production,Processing request 3256,1263.5,500,user_670,req_818617,1203.1,46.8,38
2025-09-07T20:26:19.768878Z,WARN,auth-service,staging,Processing request 5497,1674.6,503,user_138,req_385842,823.7,70.2,35
2025-08-16T13:31:04.269490Z,INFO,auth-service,production,Processing request 1664,1332.7,400,user_689,req_205398,989.7,87.9,40
2025-07-30T13:41:08.244361Z,ERROR,auth-service,staging,Processing request 6884,1046.9,200,user_939,req_588498,327.1,84.2,42
2025-09-03T03:34:58.349161Z,INFO,notification-service,production,Processing request 4367,1864.4,201,user_722,req_525264,211.7,17.7,24
2025-06-26T20:37:33.584731Z,WARN,payment-service,development,Processing request 4518,268.3,502,user_295,req_891604,498.2,46.5,48
2025-08-09T13:35:29.146700Z,ERROR,notification-service,production,Processing request 4261,1606.0,504,user_133,req_429365,1220.9,29.7,38
2025-07-12T07:14:24.931333Z,INFO,payment-service,development,Processing request 7215,122.9,201,user_499,req_981559,1227.8,51.8,23
2025-08-12T01:17:47.905739Z,FATAL,payment-service,production,Processing request 4345,1809.7,401,user_175,req_598951,1842.1,83.9,28
2025-09-17T13:44:28.862242Z,INFO,payment-service,staging,Processing request 3985,1133.7,503,user_84,req_496726,1694.6,18.4,14
2025-08-26T06:13:22.179664Z,WARN,user-service,staging,Processing request 8488,1726.5,502,user_440,req_508972,1585.7,24.2,34
2025-09-10T19:34:39.479183Z,WARN,auth-service,development,Processing request 6524,1013.5,401,user_806,req_188564,432.8,76.4,6
2025-07-03T15:25:05.280389Z,FATAL,user-service,staging,Processing request 5846,360.9,201,user_331,req_890591,1380.3,76.4,26
2025-08-21T22:26:27.461792Z,WARN,product-service,staging,Processing request 4460,896.7,504,user_810,req_341992,1663.6,93.0,30
2025-08-26T16:10:20.799781Z,DEBUG,notification-service,development,Processing request 4206,1883.7,201,user_305,req_731982,1175.8,50.6,26
2025-07-24T18:10:39.477298Z,INFO,user-service,production,Processing request 7877,654.5,502,user_899,req_895623,1074.0,69.3,42
2025-08-12T21:32:03.347594Z,DEBUG,user-service,production,Processing request 8888,520.9,200,user_878,req_795510,1902.4,54.7,27
2025-07-13T06:39:22.733727Z,INFO,auth-service,production,Processing request 8756,1280.0,201,user_733,req_538090,1593.9,68.7,8
2025-07-19T08:37:35.070384Z,ERROR,payment-service,development,Processing request 5281,1436.8,404,user_758,req_718681,1855.9,49.9,38
2025-08-21T20:29:36.432123Z,INFO,auth-service,staging,Processing request 5043,1789.2,401,user_81,req_383826,1941.4,58.1,43
2025-07-28T03:37:46.073100Z,INFO,payment-service,development,Processing request 9058,525.2,404,user_965,req_682951,1396.0,80.2,9
2025-06-28T14:58:35.436995Z,ERROR,payment-service,staging,Processing request 7849,1891.1,200,user_317,req_295222,169.2,34.3,42
2025-09-22T01:55:40.579839Z,WARN,notification-service,production,Processing request 5580,1317.1,504,user_722,req_375455,830.0,76.3,17
2025-06-27T17:46:26.262254Z,INFO,notification-service,development,Processing request 4279,124.3,503,user_985,req_360537,156.8,87.2,39
2025-09-15T16:54:19.332429Z,ERROR,payment-service,production,Processing request 4797,127.6,503,user_346,req_813665,168.7,38.7,24
2025-08-19T15:01:30.330944Z,WARN,user-service,production,Processing request 8269,1677.1,401,user_976,req_674371,651.9,71.2,9
2025-07-29T20:51:20.397135Z,DEBUG,payment-service,production,Processing request 8907,1799.9,401,user_603,req_574961,641.5,91.9,43
2025-07-21T01:54:55.262121Z,WARN,payment-service,development,Processing request 1865,1939.0,404,user_264,req_919259,1314.5,94.7,27
2025-09-19T10:13:24.664991Z,FATAL,notification-service,staging,Processing request 5769,258.0,504,user_786,req_125591,1379.3,52.7,15
2025-09-22T05:15:08.038111Z,ERROR,auth-service,production,Processing request 3879,1529.1,404,user_78,req_785098,1331.3,25.6,23
2025-09-17T21:33:09.804293Z,FATAL,product-service,development,Processing request 7118,659.3,403,user_366,req_774859,1648.6,91.2,43
2025-07-05T23:27:13.978850Z,DEBUG,payment-service,staging,Processing request 8940,629.5,400,user_818,req_661423,494.0,83.2,29
2025-08-07T00:55:07.636333Z,FATAL,notification-service,development,Processing request 6447,1760.5,504,user_451,req_843998,574.4,28.1,46
2025-07-22T03:34:23.517432Z,ERROR,payment-service,production,Processing request 3241,338.1,500,user_186,req_554403,1991.0,57.6,28
2025-08-10T04:06:19.250337Z,ERROR,user-service,development,Processing request 7675,1148.5,403,user_408,req_486161,540.8,25.7,19
2025-07-11T20:21:23.924866Z,ERROR,user-service,staging,Processing request 8868,1796.1,502,user_647,req_144715,919.8,26.4,7
2025-09-19T05:28:09.484719Z,INFO,product-service,production,Processing request 8234,1848.6,500,user_3,req_608629,1827.8,46.7,28
2025-09-17T08:45:38.818123Z,WARN,auth-service,development,Processing request 9598,1903.4,502,user_481,req_126109,400.2,34.5,38
2025-09-03T22:51:06.406202Z,INFO,user-service,production,Processing request 3208,1136.8,200,user_252,req_624740,937.7,42.1,23
2025-08-17T20:36:17.549618Z,DEBUG,payment-service,development,Processing request 2990,1127.9,403,user_795,req_483268,890.9,29.3,35
2025-08-02T09:18:33.126223Z,DEBUG,payment-service,production,Processing request 3202,1566.2,200,user_782,req_123763,987.0,50.1,14
2025-08-20T19:41:02.937188Z,DEBUG,user-service,development,Processing request 1834,1298.3,504,user_859,req_760954,1756.8,72.7,37
2025-08-11T00:59:32.026374Z,DEBUG,product-service,production,Processing request 3839,126.1,503,user_418,req_682870,1901.4,35.6,40
2025-08-15T01:29:38.590675Z,ERROR,payment-service,production,Processing request 7635,667.8,200,user_180,req_209879,1620.4,74.7,22
2025-08-17T06:03:07.148216Z,ERROR,product-service,production,Processing request 7742,1133.1,400,user_465,req_859599,266.6,25.2,16
2025-07-16T03:05:43.355987Z,INFO,auth-service,staging,Processing request 9500,1000.7,200,user_247,req_547010,1300.3,62.3,25
2025-09-04T23:20:05.031497Z,FATAL,auth-service,development,Processing request 9710,1016.7,504,user_302,req_888447,427.0,85.2,12
2025-07-02T14:12:25.368716Z,INFO,auth-service,development,Processing request 4317,14.1,400,user_124,req_181988,137.3,27.7,40
2025-07-22T16:59:23.701251Z,DEBUG,product-service,development,Processing request 8574,1414.9,400,user_344,req_708371,1163.0,76.6,21
2025-09-16T02:28:06.122340Z,WARN,notification-service,production,Processing request 6280,171.3,404,user_112,req_716327,161.7,62.9,36
2025-09-01T18:12:43.826137Z,WARN,payment-service,staging,Processing request 1779,141.9,500,user_944,req_329652,1946.5,71.8,26
2025-08-27T19:10:36.156964Z,WARN,auth-service,staging,Processing request 4848,1075.9,504,user_131,req_178393,1723.6,21.8,9
2025-07-31T22:33:59.560246Z,WARN,auth-service,staging,Processing request 5391,1670.2,500,user_687,req_602768,1386.8,25.1,38
2025-08-19T17:21:30.135969Z,WARN,notification-service,development,Processing request 9403,1259.2,401,user_765,req_438480,956.4,81.8,18
2025-07-14T15:17:39.969083Z,INFO,payment-service,production,Processing request 1991,961.8,502,user_252,req_591045,1486.4,83.9,7
2025-08-06T14:11:12.620209Z,WARN,payment-service,staging,Processing request 4337,42.4,504,user_654,req_340641,1142.8,21.7,36
2025-08-09T16:36:22.487652Z,INFO,notification-service,production,Processing request 9049,1830.8,504,user_859,req_460623,1241.4,62.0,22
2025-08-27T14:11:16.908936Z,FATAL,notification-service,development,Processing request 3430,379.0,200,user_130,req_878226,505.4,19.2,47
2025-07-18T12:31:45.787838Z,INFO,user-service,staging,Processing request 1238,1097.5,503,user_742,req_128355,893.6,77.1,22
2025-08-26T05:07:13.277625Z,WARN,auth-service,production,Processing request 2286,825.5,403,user_521,req_162758,1038.9,60.1,15
2025-09-18T10:31:18.558173Z,FATAL,user-service,staging,Processing request 1675,1344.1,401,user_827,req_301643,877.7,34.3,5
2025-08-25T15:18:26.033798Z,FATAL,product-service,staging,Processing request 1909,1142.1,503,user_90,req_298428,1163.9,84.4,23
2025-06-29T09:09:16.047143Z,FATAL,product-service,production,Processing request 4588,708.4,201,user_572,req_354946,1321.2,93.5,45
2025-06-27T12:13:58.813899Z,DEBUG,notification-service,development,Processing request 3382,473.3,200,user_985,req_216140,351.0,56.8,23
2025-08-18T01:56:45.877413Z,ERROR,auth-service,production,Processing request 1505,1474.4,503,user_712,req_455494,1096.5,75.6,18
2025-07-20T16:38:18.922835Z,FATAL,payment-service,staging,Processing request 3808,1190.2,504,user_913,req_457249,1854.7,53.3,44
2025-07-13T01:13:40.614864Z,FATAL,product-service,development,Processing request 7054,167.4,500,user_882,req_409753,233.5,61.4,34
2025-07-31T20:58:18.807375Z,ERROR,auth-service,production,Processing request 1762,810.6,403,user_688,req_867615,950.5,78.4,30
2025-08-01T11:09:33.774043Z,WARN,user-service,staging,Processing request 2310,1367.8,400,user_770,req_841430,1703.7,18.2,49
2025-07-12T20:56:19.864141Z,WARN,product-service,staging,Processing request 6440,1248.7,503,user_156,req_918583,604.5,20.0,28
2025-09-16T15:56:05.713528Z,ERROR,product-service,staging,Processing request 3282,416.1,500,user_958,req_814922,1307.5,83.0,50
2025-09-06T19:04:22.613590Z,FATAL,notification-service,production,Processing request 9893,1306.2,502,user_7,req_552650,156.1,20.2,29
2025-07-04T09:59:13.896986Z,DEBUG,notification-service,staging,Processing request 4570,358.0,400,user_244,req_913624,1217.0,39.2,35
2025-08-08T21:45:41.971440Z,ERROR,user-service,production,Processing request 9315,115.0,504,user_800,req_498685,1337.2,23.8,32
2025-08-10T15:49:40.748405Z,DEBUG,user-service,staging,Processing request 8988,680.0,400,user_434,req_471150,1733.0,86.0,36
2025-08-06T08:41:30.197367Z,DEBUG,notification-service,staging,Processing request 4689,714.9,400,user_311,req_756201,1279.8,55.0,6
2025-09-07T20:23:18.317392Z,WARN,auth-service,production,Processing request 3053,1877.3,403,user_482,req_905759,394.1,42.9,22
2025-06-30T08:59:35.027018Z,INFO,notification-service,production,Processing request 7452,1957.6,503,user_485,req_777910,1674.7,61.7,36
2025-07-18T23:49:26.204267Z,FATAL,notification-service,staging,Processing request 9722,807.2,200,user_899,req_770708,1373.5,85.0,42
2025-06-30T10:22:09.373976Z,INFO,user-service,staging,Processing request 7647,563.7,504,user_578,req_463692,417.8,52.3,42
2025-06-29T03:20:26.352152Z,DEBUG,notification-service,staging,Processing request 3108,468.7,404,user_873,req_628587,532.6,54.7,42
2025-07-01T11:51:41.918319Z,WARN,notification-service,staging,Processing request 5265,1721.9,401,user_390,req_825527,588.0,70.5,9
2025-07-25T14:12:10.702830Z,ERROR,user-service,production,Processing request 6226,565.1,200,user_832,req_175675,1693.4,44.8,26
2025-09-03T11:57:22.428125Z,INFO,user-service,development,Processing request 7518,1458.2,404,user_386,req_148694,1453.0,19.5,14
