timestamp,user_id,session_id,page,referrer,user_agent,country,device_type,page_load_time,bounce_rate,conversion,revenue,ip_address
2025-07-12T12:17:42.887690Z,user_5529,session_903916,/about,google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,Japan,Tablet,0.82,True,False,0.0,78.138.228.226
2025-08-09T14:56:55.887690Z,user_3943,session_547563,/checkout,facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Canada,Tablet,3.61,False,False,0.0,23.149.246.35
2025-06-27T11:01:40.887690Z,user_9196,session_986278,/blog,ads.google.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,India,Mobile,0.79,False,False,0.0,195.207.49.219
2025-09-09T20:54:58.887690Z,user_1444,session_612862,/checkout,facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Canada,Desktop,1.57,True,False,0.0,222.126.185.36
2025-08-18T03:28:47.887690Z,user_2619,session_986857,/profile,email,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Germany,Desktop,4.73,True,False,0.0,196.218.126.68
2025-09-01T20:22:27.887690Z,user_5298,session_649145,/about,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Japan,Mobile,3.38,True,False,0.0,105.149.53.145
2025-06-27T03:57:43.887690Z,user_8619,session_287644,/home,google.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),United States,Tablet,0.85,False,False,0.0,137.44.31.12
2025-08-07T21:20:10.887690Z,user_4805,session_321253,/checkout,google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Australia,Mobile,1.06,False,False,376.11,96.244.52.76
2025-07-20T19:05:47.887690Z,user_7528,session_455988,/home,facebook.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Japan,Desktop,1.93,False,False,0.0,202.230.240.187
2025-07-30T09:09:21.887690Z,user_5173,session_706121,/profile,facebook.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),India,Desktop,0.7,True,False,0.0,116.253.148.175
2025-09-05T10:06:28.887690Z,user_9507,session_530060,/pricing,linkedin.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Germany,Tablet,4.89,False,False,0.0,171.247.134.141
2025-07-04T07:51:31.887690Z,user_3294,session_440755,/contact,direct,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Canada,Desktop,1.34,True,False,0.0,153.205.99.51
2025-08-18T09:40:42.887690Z,user_1006,session_826529,/about,twitter.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,India,Mobile,4.56,False,False,0.0,82.34.129.226
2025-07-27T08:48:28.887690Z,user_6393,session_339964,/contact,direct,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Australia,Desktop,0.97,True,False,0.0,48.113.171.83
2025-07-21T17:42:00.887690Z,user_6325,session_963985,/checkout,email,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Canada,Mobile,2.6,False,False,0.0,79.164.56.104
2025-07-22T14:48:35.887690Z,user_6267,session_839751,/home,facebook.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,France,Mobile,2.54,True,False,0.0,190.58.181.33
2025-07-12T21:13:54.887690Z,user_2328,session_183358,/blog,google.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Japan,Desktop,4.2,False,False,0.0,79.39.98.81
2025-09-08T23:28:57.887690Z,user_6071,session_338056,/login,ads.google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,United States,Desktop,2.65,True,False,0.0,225.66.48.64
2025-07-04T08:38:59.887690Z,user_2136,session_683685,/contact,email,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Japan,Desktop,4.3,False,True,0.0,103.204.51.240
2025-07-11T23:23:03.887690Z,user_1045,session_290264,/contact,linkedin.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Germany,Tablet,3.16,False,False,0.0,149.110.156.32
2025-08-22T02:19:11.887690Z,user_1593,session_117998,/products,linkedin.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,France,Mobile,1.41,True,False,0.0,160.122.220.80
2025-06-26T13:22:33.887690Z,user_4997,session_180461,/login,twitter.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,United States,Desktop,2.08,True,True,0.0,248.5.41.242
2025-07-12T04:53:46.887690Z,user_1988,session_290985,/pricing,facebook.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),India,Desktop,3.58,True,False,0.0,161.146.113.208
2025-09-11T20:44:16.887690Z,user_6376,session_747704,/contact,email,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Australia,Mobile,1.67,False,False,0.0,200.18.215.136
2025-09-21T09:26:09.887690Z,user_6151,session_708048,/pricing,twitter.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Australia,Desktop,1.84,False,True,0.0,86.206.9.101
2025-09-18T09:49:58.887690Z,user_2753,session_150025,/profile,direct,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),France,Mobile,1.29,False,False,0.0,181.229.139.182
2025-09-02T09:01:40.887690Z,user_3539,session_606037,/blog,facebook.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,India,Tablet,2.87,False,False,0.0,239.84.185.5
2025-07-30T00:58:20.887690Z,user_5778,session_670615,/pricing,facebook.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Australia,Tablet,1.39,False,False,0.0,159.163.62.72
2025-08-24T16:49:22.887690Z,user_8981,session_237603,/pricing,ads.google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Japan,Desktop,0.58,True,False,0.0,183.98.18.172
2025-09-09T10:24:27.887690Z,user_7336,session_345865,/blog,facebook.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Canada,Tablet,2.63,False,False,0.0,88.165.197.126
2025-08-18T12:59:00.887690Z,user_9187,session_625967,/about,twitter.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),India,Tablet,1.12,False,False,0.0,93.59.184.213
2025-08-21T14:08:13.887690Z,user_3522,session_140714,/home,direct,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,Australia,Tablet,3.4,False,False,475.91,124.187.170.216
2025-08-23T11:23:57.887690Z,user_2507,session_457242,/checkout,twitter.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),United Kingdom,Desktop,4.83,True,False,0.0,86.92.152.24
2025-08-18T19:09:36.887690Z,user_5298,session_742595,/login,linkedin.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Japan,Desktop,2.78,True,False,0.0,24.196.241.219
2025-07-16T00:55:30.887690Z,user_1318,session_215440,/checkout,ads.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,India,Desktop,4.32,True,False,0.0,107.50.88.127
2025-07-14T06:49:41.887690Z,user_5054,session_407886,/blog,google.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,United States,Desktop,4.52,False,False,0.0,16.118.73.220
2025-08-03T23:59:18.887690Z,user_3293,session_596987,/login,email,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Germany,Tablet,0.8,False,False,0.0,197.192.212.115
2025-08-06T12:27:58.887690Z,user_3206,session_967179,/checkout,ads.google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),United States,Mobile,2.88,False,False,0.0,128.142.123.39
2025-08-13T12:29:18.887690Z,user_8091,session_708342,/signup,email,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Australia,Tablet,4.56,False,False,0.0,201.215.237.187
2025-07-11T11:23:42.887690Z,user_9172,session_515607,/about,direct,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),France,Tablet,4.27,False,False,0.0,185.30.124.205
2025-07-06T09:02:08.887690Z,user_8180,session_550627,/contact,ads.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,United States,Desktop,3.93,False,False,0.0,76.92.38.49
2025-07-07T02:56:36.887690Z,user_5198,session_794650,/contact,email,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Canada,Mobile,1.8,False,False,0.0,239.207.77.38
2025-07-04T04:24:49.887690Z,user_7189,session_510732,/blog,twitter.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Japan,Desktop,2.73,True,False,0.0,79.69.185.245
2025-07-16T10:51:34.887690Z,user_1006,session_717295,/home,email,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Australia,Mobile,1.79,False,False,0.0,159.58.84.51
2025-08-31T19:23:12.887690Z,user_3086,session_410159,/home,linkedin.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Canada,Tablet,4.88,True,False,0.0,188.23.175.52
2025-08-07T13:42:13.887690Z,user_5153,session_520301,/about,email,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Japan,Desktop,1.33,False,False,0.0,33.85.228.226
2025-07-22T02:41:08.887690Z,user_4920,session_812613,/login,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Japan,Mobile,3.17,True,False,0.0,170.248.246.242
2025-07-12T09:26:02.887690Z,user_7462,session_700090,/pricing,direct,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,United Kingdom,Tablet,2.14,False,False,0.0,69.95.94.253
2025-09-07T14:12:36.887690Z,user_5885,session_536916,/home,twitter.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),India,Desktop,4.46,False,False,0.0,28.61.126.194
2025-08-21T19:05:43.887690Z,user_3998,session_369932,/pricing,ads.google.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),India,Desktop,4.45,True,False,0.0,141.253.234.109
2025-09-21T17:41:36.887690Z,user_4153,session_219964,/products,twitter.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Germany,Tablet,3.62,True,False,0.0,127.123.16.136
2025-07-22T04:14:17.887690Z,user_5522,session_106286,/login,facebook.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,India,Mobile,0.63,False,False,0.0,65.255.94.177
2025-07-29T02:02:27.887690Z,user_4231,session_666198,/login,google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Australia,Mobile,3.66,True,False,0.0,18.245.254.136
2025-07-30T10:21:48.887690Z,user_7642,session_618819,/contact,email,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),United States,Mobile,3.07,True,False,0.0,46.79.57.50
2025-08-16T12:48:49.887690Z,user_1030,session_871744,/login,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Germany,Desktop,4.94,True,False,0.0,235.100.222.192
2025-08-14T02:50:22.887690Z,user_3449,session_805329,/blog,google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Germany,Tablet,2.83,True,False,0.0,247.109.17.28
2025-08-27T18:50:03.887690Z,user_6916,session_338377,/checkout,linkedin.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Japan,Tablet,2.85,False,False,0.0,54.60.23.180
2025-07-17T19:07:55.887690Z,user_7143,session_499066,/home,direct,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,United States,Mobile,3.28,False,False,0.0,32.79.234.161
2025-07-06T04:25:09.887690Z,user_2722,session_866993,/home,ads.google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,Canada,Desktop,2.72,False,False,0.0,252.199.163.62
2025-08-06T09:42:21.887690Z,user_3988,session_905353,/home,linkedin.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),United Kingdom,Desktop,3.52,True,False,0.0,66.107.153.100
2025-08-27T21:20:29.887690Z,user_5891,session_695322,/checkout,facebook.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Australia,Mobile,4.9,False,False,0.0,245.130.175.165
2025-08-27T07:39:13.887690Z,user_4211,session_631009,/products,ads.google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,France,Mobile,2.15,False,False,0.0,9.166.209.35
2025-07-31T02:56:32.887690Z,user_6050,session_528350,/profile,google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,Canada,Tablet,3.48,True,False,0.0,3.21.125.69
2025-09-05T02:54:22.887690Z,user_1673,session_220882,/contact,google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,United Kingdom,Tablet,2.68,True,False,0.0,16.205.110.211
2025-09-18T06:19:09.887690Z,user_2420,session_422434,/login,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Japan,Tablet,4.31,True,False,0.0,106.197.153.206
2025-07-07T06:06:11.887690Z,user_3323,session_228096,/blog,linkedin.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Canada,Desktop,4.99,True,False,0.0,58.184.138.110
2025-07-20T14:45:20.887690Z,user_3337,session_275202,/products,linkedin.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Canada,Desktop,2.49,False,False,0.0,69.124.211.145
2025-09-17T03:07:28.887690Z,user_3601,session_913963,/login,twitter.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,Japan,Tablet,2.53,False,False,0.0,108.199.132.198
2025-08-14T22:20:02.887690Z,user_1994,session_215236,/login,direct,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Australia,Tablet,0.98,True,False,0.0,98.216.36.35
2025-07-17T11:07:12.887690Z,user_8432,session_805794,/products,google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Canada,Desktop,2.34,False,False,0.0,101.210.113.222
2025-08-22T16:30:19.887690Z,user_6291,session_398164,/blog,linkedin.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Canada,Mobile,4.81,True,False,0.0,67.41.120.172
2025-08-27T12:46:59.887690Z,user_6473,session_782601,/pricing,google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Japan,Mobile,0.68,True,False,0.0,72.92.111.76
2025-09-15T01:34:26.887690Z,user_4665,session_487345,/login,linkedin.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Australia,Desktop,0.83,False,False,0.0,138.127.55.80
2025-07-18T14:34:35.887690Z,user_6887,session_298402,/checkout,linkedin.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,India,Mobile,3.96,True,False,0.0,159.211.199.9
2025-07-18T10:15:56.887690Z,user_2249,session_680376,/contact,linkedin.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),India,Desktop,1.63,False,False,0.0,196.127.55.144
2025-09-04T08:22:08.887690Z,user_3517,session_362443,/home,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,United States,Desktop,1.84,True,False,178.07,177.200.69.148
2025-07-07T12:06:14.887690Z,user_9723,session_149791,/checkout,google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,India,Desktop,4.92,False,False,0.0,39.241.72.247
2025-09-14T11:47:52.887690Z,user_5171,session_291546,/about,email,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Canada,Mobile,3.02,False,False,0.0,1.226.33.17
2025-09-17T12:40:38.887690Z,user_4326,session_382002,/home,linkedin.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),India,Mobile,4.74,False,False,0.0,64.45.237.126
2025-08-06T03:03:20.887690Z,user_5331,session_637921,/signup,twitter.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Germany,Mobile,3.49,False,False,0.0,178.187.149.150
2025-08-20T16:01:21.887690Z,user_4847,session_647001,/login,linkedin.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,United Kingdom,Tablet,4.86,False,False,0.0,72.80.23.222
2025-08-21T20:04:22.887690Z,user_7953,session_994970,/signup,linkedin.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Germany,Mobile,4.79,True,False,0.0,37.254.234.125
2025-07-26T08:11:59.887690Z,user_2033,session_163315,/signup,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,United States,Desktop,1.82,False,False,0.0,161.201.2.236
2025-09-24T00:46:06.887690Z,user_8924,session_138081,/about,ads.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,France,Mobile,4.59,False,False,0.0,216.9.232.21
2025-09-17T17:37:59.887690Z,user_3297,session_315209,/blog,email,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Germany,Desktop,2.9,False,False,0.0,73.49.23.115
2025-07-03T22:22:14.887690Z,user_4229,session_505426,/signup,ads.google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),United States,Tablet,2.26,False,False,0.0,192.117.148.158
2025-07-13T01:14:39.887690Z,user_1837,session_660224,/about,twitter.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,United States,Desktop,2.08,True,False,0.0,2.69.13.68
2025-09-06T13:01:19.887690Z,user_3691,session_364954,/home,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Australia,Mobile,3.71,True,False,0.0,205.104.65.12
2025-08-13T17:14:34.887690Z,user_8632,session_652493,/checkout,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Australia,Mobile,1.41,True,True,0.0,219.198.195.121
2025-08-13T01:34:53.887690Z,user_9260,session_149947,/signup,linkedin.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Japan,Mobile,3.49,True,False,0.0,175.163.24.37
2025-09-10T00:22:47.887690Z,user_6502,session_259749,/profile,linkedin.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Germany,Tablet,2.97,False,False,0.0,30.245.53.151
2025-08-10T19:07:38.887690Z,user_5697,session_159831,/pricing,twitter.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,India,Mobile,4.22,True,False,0.0,93.182.142.15
2025-08-30T11:38:55.887690Z,user_9274,session_520248,/profile,linkedin.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),United Kingdom,Tablet,2.9,False,False,0.0,94.27.198.20
2025-06-27T06:02:46.887690Z,user_4470,session_473978,/checkout,facebook.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Canada,Desktop,1.95,True,False,0.0,135.11.200.193
2025-07-01T03:25:10.887690Z,user_7622,session_354963,/contact,email,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Australia,Mobile,4.09,False,False,0.0,56.205.229.82
2025-07-02T10:53:21.887690Z,user_4432,session_644563,/home,google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),India,Tablet,3.19,False,False,0.0,47.212.77.169
2025-07-31T12:42:59.887690Z,user_3566,session_350190,/blog,direct,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,United Kingdom,Desktop,5.0,False,False,0.0,82.24.87.227
2025-09-15T14:23:19.887690Z,user_6904,session_397852,/checkout,ads.google.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Canada,Tablet,2.85,True,False,0.0,156.208.205.8
2025-07-12T12:04:57.887690Z,user_7932,session_669087,/login,ads.google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,India,Tablet,4.77,True,False,0.0,128.200.83.38
2025-08-28T05:56:33.887690Z,user_1129,session_394292,/about,twitter.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,United Kingdom,Mobile,1.78,True,False,0.0,211.80.77.60
2025-07-23T05:20:36.887690Z,user_1396,session_736790,/home,google.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),United States,Mobile,1.28,True,False,0.0,13.67.26.4
2025-09-16T17:48:18.887690Z,user_1864,session_509500,/contact,facebook.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,France,Mobile,4.16,False,False,310.2,104.75.240.98
2025-07-06T04:37:12.887690Z,user_2223,session_428622,/checkout,email,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Germany,Desktop,2.84,False,False,0.0,65.101.63.20
2025-09-07T18:12:13.887690Z,user_3547,session_957339,/contact,email,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),United Kingdom,Desktop,3.23,True,False,0.0,100.240.86.69
2025-07-25T01:08:40.887690Z,user_2970,session_778392,/about,linkedin.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,United Kingdom,Tablet,3.99,False,False,0.0,249.197.191.107
2025-07-22T17:11:00.887690Z,user_7383,session_960429,/about,ads.google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Germany,Mobile,4.33,True,False,0.0,214.171.211.43
2025-08-24T07:19:40.887690Z,user_9627,session_139187,/signup,linkedin.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),Australia,Desktop,4.67,False,False,0.0,91.182.188.191
2025-09-15T03:01:04.887690Z,user_6214,session_379558,/blog,direct,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,India,Mobile,5.0,False,False,0.0,151.62.47.123
2025-07-27T02:06:58.887690Z,user_9929,session_944873,/signup,linkedin.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,United States,Desktop,3.46,False,False,0.0,214.37.244.228
2025-08-25T10:38:50.887690Z,user_1634,session_680188,/signup,email,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Germany,Desktop,3.84,False,False,0.0,89.132.238.14
2025-07-15T09:23:34.887690Z,user_1773,session_908445,/login,twitter.com,Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X),United States,Desktop,2.87,True,False,0.0,137.106.10.186
2025-07-07T20:43:12.887690Z,user_9569,session_108429,/blog,facebook.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Germany,Tablet,4.0,True,False,0.0,238.149.107.121
2025-08-07T09:09:43.887690Z,user_7905,session_382956,/contact,email,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Japan,Mobile,1.32,True,False,0.0,13.235.196.48
2025-09-03T14:34:53.887690Z,user_4681,session_694068,/checkout,google.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),Canada,Desktop,2.66,False,False,0.0,160.54.7.74
2025-08-08T10:53:09.887690Z,user_6938,session_662014,/contact,linkedin.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),France,Tablet,4.77,False,False,0.0,77.36.93.19
2025-09-02T01:18:05.887690Z,user_9498,session_741344,/home,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Canada,Mobile,0.58,False,False,0.0,149.147.254.211
2025-08-13T05:39:06.887690Z,user_1356,session_871724,/profile,google.com,Mozilla/5.0 (iPad; CPU OS 14_7_1 like Mac OS X),India,Mobile,3.26,True,False,387.51,109.197.91.40
2025-09-02T00:27:22.887690Z,user_1577,session_436415,/profile,linkedin.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,United States,Tablet,3.51,False,False,0.0,144.29.13.137
2025-09-04T12:05:26.887690Z,user_7085,session_560035,/pricing,twitter.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,United States,Desktop,1.41,False,False,0.0,100.255.40.20
2025-07-23T03:01:36.887690Z,user_9707,session_225738,/login,twitter.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,France,Desktop,3.34,True,False,0.0,236.242.41.164
2025-09-13T13:24:08.887690Z,user_6025,session_109680,/login,twitter.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Germany,Desktop,2.96,False,False,0.0,186.247.156.195
2025-09-13T05:38:40.887690Z,user_2751,session_732405,/signup,facebook.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Japan,Desktop,2.91,True,False,0.0,61.210.36.52
2025-07-10T04:12:31.887690Z,user_3586,session_203116,/pricing,twitter.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Japan,Tablet,3.46,False,False,0.0,214.99.125.68
2025-07-04T03:51:07.887690Z,user_7225,session_214025,/blog,facebook.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Australia,Tablet,3.34,True,False,85.06,47.164.224.19
2025-07-10T12:46:45.887690Z,user_1251,session_644133,/about,ads.google.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Australia,Tablet,0.9,True,False,0.0,92.86.205.211
2025-08-10T00:22:57.887690Z,user_5449,session_191195,/blog,twitter.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Japan,Mobile,2.66,False,False,0.0,136.165.165.82
2025-08-28T21:21:13.887690Z,user_2278,session_505161,/contact,twitter.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,Japan,Mobile,3.03,False,False,0.0,194.22.147.113
2025-08-09T23:47:20.887690Z,user_7041,session_361365,/home,email,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,France,Mobile,1.4,True,False,0.0,221.246.218.226
2025-09-20T00:45:30.887690Z,user_4481,session_179568,/blog,ads.google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,Australia,Tablet,1.18,False,True,0.0,198.44.232.175
2025-09-18T23:31:02.887690Z,user_4800,session_139511,/signup,email,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,United States,Mobile,2.49,False,False,0.0,164.113.79.176
2025-07-11T17:44:31.887690Z,user_9113,session_422917,/pricing,google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,India,Tablet,4.97,False,False,0.0,19.221.141.96
2025-08-27T06:55:02.887690Z,user_8269,session_435270,/products,linkedin.com,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,France,Mobile,2.89,False,False,0.0,157.119.194.215
2025-08-13T14:45:29.887690Z,user_1354,session_639309,/profile,ads.google.com,Mozilla/5.0 (Android 11; Mobile; rv:68.0) Gecko/68.0,Japan,Mobile,2.99,False,False,0.0,80.226.248.43
2025-07-02T01:37:17.887690Z,user_5882,session_867488,/checkout,email,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,Germany,Tablet,3.65,False,False,0.0,72.126.114.32
