timestamp,transaction_id,account_id,transaction_type,amount,currency,merchant,merchant_category,card_type,is_fraud,processing_fee,country_code,risk_score
2025-07-19T22:23:24.887690Z,TXN_532386,ACC_57595,Deposit,3202.92,JPY,Merchant_473,Restaurant,Credit,False,80.07,JP,79.7
2025-08-02T15:06:24.887690Z,TXN_920880,ACC_19856,Deposit,1153.83,JPY,Merchant_143,Grocery,Prepaid,False,28.85,US,76.5
2025-08-03T07:03:24.887690Z,TXN_220303,ACC_11180,Deposit,305.7,EUR,Merchant_464,Grocery,Credit,False,7.64,IN,52.7
2025-07-15T09:56:24.887690Z,TXN_358383,ACC_99245,Transfer,4446.17,INR,Merchant_34,ATM,Debit,False,111.15,IN,22.7
2025-08-18T15:54:24.887690Z,TXN_291836,ACC_79489,Withdrawal,4353.66,JPY,Merchant_407,Entertainment,Debit,False,108.84,JP,69.6
2025-09-10T13:49:24.887690Z,TXN_943717,ACC_90545,Deposit,4541.06,CAD,Merchant_301,Travel,Debit,False,113.53,DE,44.2
2025-07-06T21:20:24.887690Z,TXN_984002,ACC_35893,Withdrawal,3897.9,INR,Merchant_218,Restaurant,Credit,False,97.45,FR,11.0
2025-08-12T17:52:24.887690Z,TXN_272428,ACC_39872,Refund,3635.66,AUD,Merchant_31,Gas Station,Prepaid,False,90.89,IN,2.3
2025-07-20T07:24:24.887690Z,TXN_173564,ACC_21787,Refund,1622.01,JPY,Merchant_495,Online Shopping,Prepaid,False,40.55,JP,11.4
2025-07-24T05:18:24.887690Z,TXN_235483,ACC_85524,Transfer,2501.72,GBP,Merchant_30,Entertainment,Debit,False,62.54,CA,91.9
2025-07-05T03:30:24.887690Z,TXN_875459,ACC_64663,Payment,2925.28,AUD,Merchant_329,Entertainment,Credit,False,73.13,IN,74.3
2025-07-21T05:45:24.887690Z,TXN_218731,ACC_13268,Purchase,4353.23,JPY,Merchant_163,Entertainment,Prepaid,False,108.83,UK,33.9
2025-08-24T09:52:24.887690Z,TXN_546561,ACC_18273,Purchase,1980.36,INR,Merchant_44,Restaurant,Credit,False,49.51,UK,17.7
2025-07-18T19:33:24.887690Z,TXN_160619,ACC_80299,Withdrawal,4191.11,EUR,Merchant_207,Restaurant,Credit,False,104.78,CA,6.7
2025-06-27T03:23:24.887690Z,TXN_449668,ACC_67378,Withdrawal,1353.37,GBP,Merchant_366,Online Shopping,Prepaid,False,33.83,DE,75.0
2025-09-14T19:26:24.887690Z,TXN_507319,ACC_40266,Payment,1589.6,GBP,Merchant_405,ATM,Debit,False,39.74,UK,40.8
2025-08-01T08:20:24.887690Z,TXN_314013,ACC_59835,Refund,121.17,CAD,Merchant_202,Grocery,Debit,False,3.03,FR,75.0
2025-09-13T03:23:24.887690Z,TXN_426954,ACC_96442,Withdrawal,1605.72,AUD,Merchant_450,Travel,Credit,False,40.14,UK,3.1
2025-08-03T15:42:24.887690Z,TXN_780290,ACC_91090,Refund,4659.59,JPY,Merchant_453,Restaurant,Debit,False,116.49,UK,56.2
2025-09-16T22:42:24.887690Z,TXN_881409,ACC_85622,Transfer,4005.13,GBP,Merchant_351,Grocery,Debit,False,100.13,AU,32.7
2025-08-05T16:06:24.887690Z,TXN_856602,ACC_52915,Withdrawal,852.79,EUR,Merchant_485,Restaurant,Prepaid,False,21.32,FR,45.8
2025-06-27T09:10:24.887690Z,TXN_947341,ACC_77290,Purchase,967.87,GBP,Merchant_161,Restaurant,Credit,False,24.2,AU,85.0
2025-08-05T01:20:24.887690Z,TXN_129054,ACC_96568,Payment,1876.72,GBP,Merchant_346,Entertainment,Prepaid,False,46.92,UK,85.1
2025-07-20T18:22:24.887690Z,TXN_490233,ACC_49460,Transfer,2662.74,INR,Merchant_154,Travel,Credit,False,66.57,CA,66.8
2025-08-06T18:13:24.887690Z,TXN_484895,ACC_32297,Refund,107.77,JPY,Merchant_16,ATM,Debit,False,2.69,AU,98.2
2025-09-09T07:11:24.887690Z,TXN_800628,ACC_46902,Purchase,935.15,USD,Merchant_189,Online Shopping,Prepaid,False,23.38,IN,40.3
2025-09-22T16:41:24.887690Z,TXN_388379,ACC_22106,Payment,4143.87,CAD,Merchant_298,Online Shopping,Prepaid,False,103.6,DE,48.3
2025-09-07T11:36:24.887690Z,TXN_985115,ACC_48547,Payment,4257.64,AUD,Merchant_49,Restaurant,Debit,False,106.44,DE,61.3
2025-08-29T00:29:24.887690Z,TXN_995234,ACC_19424,Transfer,3230.71,JPY,Merchant_129,Travel,Prepaid,False,80.77,US,10.9
2025-09-21T14:51:24.887690Z,TXN_595831,ACC_18711,Refund,4354.0,JPY,Merchant_255,Restaurant,Prepaid,False,108.85,JP,29.8
2025-07-13T07:49:24.887690Z,TXN_552641,ACC_47802,Refund,2991.99,EUR,Merchant_102,Online Shopping,Credit,False,74.8,DE,76.5
2025-09-19T18:01:24.887690Z,TXN_361543,ACC_47079,Payment,1375.07,AUD,Merchant_328,Online Shopping,Debit,False,34.38,AU,28.6
2025-09-23T18:11:24.887690Z,TXN_290498,ACC_68503,Payment,2037.04,JPY,Merchant_441,Travel,Debit,False,50.93,FR,49.9
2025-07-30T10:59:24.887690Z,TXN_746634,ACC_53185,Deposit,607.54,JPY,Merchant_352,ATM,Prepaid,False,15.19,JP,10.0
2025-08-10T09:06:24.887690Z,TXN_546805,ACC_94355,Deposit,2098.82,JPY,Merchant_83,ATM,Credit,False,52.47,JP,5.3
2025-09-01T22:07:24.887690Z,TXN_881243,ACC_44075,Deposit,4717.0,INR,Merchant_458,Restaurant,Debit,False,117.93,IN,84.4
2025-08-14T16:51:24.887690Z,TXN_123440,ACC_38653,Refund,111.71,GBP,Merchant_112,Grocery,Debit,False,2.79,AU,62.0
2025-08-07T21:09:24.887690Z,TXN_912295,ACC_33176,Withdrawal,4343.96,JPY,Merchant_5,Grocery,Debit,False,108.6,FR,7.7
2025-09-18T05:57:24.887690Z,TXN_286575,ACC_94884,Purchase,875.12,USD,Merchant_328,Entertainment,Prepaid,False,21.88,US,94.3
2025-09-17T08:27:24.887690Z,TXN_811415,ACC_10316,Withdrawal,2870.77,USD,Merchant_475,ATM,Debit,False,71.77,CA,37.6
2025-09-20T14:22:24.887690Z,TXN_455875,ACC_55801,Withdrawal,763.81,USD,Merchant_37,Entertainment,Debit,False,19.1,FR,59.1
2025-08-22T14:35:24.887690Z,TXN_510881,ACC_58468,Deposit,4665.41,INR,Merchant_398,Gas Station,Debit,False,116.64,CA,12.7
2025-07-31T07:14:24.887690Z,TXN_140742,ACC_52894,Purchase,4447.42,JPY,Merchant_331,Gas Station,Debit,False,111.19,JP,56.7
2025-07-16T09:49:24.887690Z,TXN_932825,ACC_14320,Transfer,2609.45,GBP,Merchant_432,Entertainment,Credit,False,65.24,UK,52.7
2025-07-19T02:14:24.887690Z,TXN_623576,ACC_19273,Withdrawal,3020.88,USD,Merchant_104,ATM,Credit,False,75.52,DE,34.6
2025-08-09T16:08:24.887690Z,TXN_976223,ACC_75320,Purchase,288.2,EUR,Merchant_209,ATM,Prepaid,False,7.21,FR,30.6
2025-08-01T14:54:24.887690Z,TXN_452864,ACC_60350,Withdrawal,4909.12,USD,Merchant_149,Online Shopping,Prepaid,False,122.73,US,65.1
2025-06-26T19:03:24.887690Z,TXN_497447,ACC_35856,Payment,1969.74,EUR,Merchant_56,Online Shopping,Debit,False,49.24,AU,58.0
2025-09-22T22:30:24.887690Z,TXN_258930,ACC_22403,Refund,4555.51,JPY,Merchant_224,Restaurant,Debit,False,113.89,DE,43.5
2025-07-26T19:58:24.887690Z,TXN_730323,ACC_66777,Transfer,4118.24,JPY,Merchant_18,Online Shopping,Credit,False,102.96,JP,17.6
2025-08-08T16:21:24.887690Z,TXN_837484,ACC_53730,Transfer,2143.28,CAD,Merchant_405,Gas Station,Debit,False,53.58,AU,98.6
2025-07-24T14:50:24.887690Z,TXN_365831,ACC_34160,Withdrawal,3026.89,CAD,Merchant_376,Restaurant,Credit,False,75.67,US,69.8
2025-07-12T07:11:24.887690Z,TXN_161098,ACC_11013,Payment,4278.71,INR,Merchant_452,Online Shopping,Prepaid,False,106.97,IN,73.9
2025-08-27T16:06:24.887690Z,TXN_326331,ACC_38913,Purchase,1083.74,JPY,Merchant_178,ATM,Credit,False,27.09,UK,72.6
2025-09-14T13:13:24.887690Z,TXN_782569,ACC_86695,Refund,488.69,CAD,Merchant_163,Travel,Debit,False,12.22,UK,59.0
2025-08-22T02:05:24.887690Z,TXN_645304,ACC_18496,Withdrawal,4084.24,GBP,Merchant_373,ATM,Prepaid,False,102.11,FR,58.2
2025-08-14T03:46:24.887690Z,TXN_551948,ACC_71477,Purchase,1890.81,USD,Merchant_100,Online Shopping,Credit,False,47.27,DE,37.2
2025-07-19T04:47:24.887690Z,TXN_466323,ACC_39522,Refund,2332.83,CAD,Merchant_461,Grocery,Prepaid,False,58.32,IN,76.7
2025-08-10T02:40:24.887690Z,TXN_474764,ACC_56436,Purchase,1209.37,GBP,Merchant_132,Online Shopping,Credit,False,30.23,JP,25.8
2025-08-31T17:27:24.887690Z,TXN_661184,ACC_96592,Payment,1758.91,EUR,Merchant_245,Online Shopping,Debit,False,43.97,US,41.7
2025-09-06T04:43:24.887690Z,TXN_576997,ACC_69795,Purchase,1399.48,CAD,Merchant_203,Travel,Prepaid,False,34.99,CA,64.0
2025-07-16T21:02:24.887690Z,TXN_773454,ACC_92962,Refund,2881.1,JPY,Merchant_174,Travel,Credit,False,72.03,DE,11.1
2025-07-20T12:21:24.887690Z,TXN_255464,ACC_23478,Purchase,4164.44,INR,Merchant_168,Restaurant,Prepaid,False,104.11,CA,14.5
2025-08-29T14:50:24.887690Z,TXN_552906,ACC_89400,Purchase,3600.69,JPY,Merchant_338,Restaurant,Credit,False,90.02,JP,95.6
2025-08-19T04:55:24.887690Z,TXN_567909,ACC_83982,Transfer,1429.39,USD,Merchant_68,Restaurant,Prepaid,False,35.73,JP,94.8
2025-07-06T03:54:24.887690Z,TXN_552879,ACC_33457,Deposit,3738.74,USD,Merchant_215,Online Shopping,Debit,False,93.47,UK,30.9
2025-08-21T17:34:24.887690Z,TXN_675802,ACC_88162,Refund,3020.35,USD,Merchant_120,Grocery,Credit,False,75.51,AU,75.1
2025-08-20T20:02:24.887690Z,TXN_806428,ACC_84830,Deposit,754.6,AUD,Merchant_459,Entertainment,Debit,False,18.87,UK,15.1
2025-09-22T20:29:24.887690Z,TXN_333895,ACC_28303,Withdrawal,3728.67,INR,Merchant_231,Restaurant,Debit,False,93.22,FR,22.6
2025-08-09T18:23:24.887690Z,TXN_633605,ACC_52432,Payment,4819.87,INR,Merchant_467,Restaurant,Credit,False,120.5,CA,64.0
2025-07-23T09:40:24.887690Z,TXN_775895,ACC_62164,Payment,933.1,CAD,Merchant_226,ATM,Prepaid,False,23.33,UK,46.4
2025-07-08T01:46:24.887690Z,TXN_810918,ACC_84694,Payment,2762.23,CAD,Merchant_211,ATM,Debit,False,69.06,CA,34.5
2025-08-25T14:53:24.887690Z,TXN_993008,ACC_54123,Transfer,1094.87,USD,Merchant_421,Travel,Credit,False,27.37,UK,58.3
2025-07-26T20:27:24.887690Z,TXN_985307,ACC_89921,Purchase,1611.02,INR,Merchant_230,ATM,Debit,False,40.28,CA,93.4
2025-07-20T16:10:24.887690Z,TXN_503050,ACC_10956,Refund,4818.91,AUD,Merchant_111,Travel,Credit,False,120.47,CA,89.7
2025-07-04T00:51:24.887690Z,TXN_489216,ACC_89325,Payment,2471.74,EUR,Merchant_181,Gas Station,Prepaid,False,61.79,FR,18.1
2025-09-16T13:19:24.887690Z,TXN_937961,ACC_36977,Deposit,4389.49,GBP,Merchant_190,Grocery,Debit,False,109.74,AU,42.3
2025-07-10T18:36:24.887690Z,TXN_355991,ACC_88458,Deposit,886.16,GBP,Merchant_305,Online Shopping,Prepaid,False,22.15,UK,60.9
2025-08-17T06:58:24.887690Z,TXN_964972,ACC_25430,Payment,2829.63,USD,Merchant_347,Entertainment,Prepaid,False,70.74,UK,51.9
2025-09-14T00:43:24.887690Z,TXN_104209,ACC_88342,Withdrawal,4387.68,EUR,Merchant_88,Gas Station,Prepaid,False,109.69,IN,67.4
2025-09-12T00:20:24.887690Z,TXN_379184,ACC_39974,Transfer,4000.44,EUR,Merchant_407,Gas Station,Credit,False,100.01,AU,27.7
2025-09-21T08:48:24.887690Z,TXN_769946,ACC_47076,Refund,4669.99,CAD,Merchant_422,Travel,Prepaid,False,116.75,DE,38.9
2025-09-21T07:14:24.887690Z,TXN_372279,ACC_63011,Transfer,773.52,AUD,Merchant_229,ATM,Credit,False,19.34,JP,91.1
2025-07-23T18:22:24.887690Z,TXN_494032,ACC_26066,Withdrawal,1177.25,CAD,Merchant_208,Entertainment,Credit,False,29.43,AU,73.0
2025-09-05T07:03:24.887690Z,TXN_368390,ACC_95473,Withdrawal,565.09,USD,Merchant_116,Travel,Debit,False,14.13,AU,2.1
2025-08-08T12:29:24.887690Z,TXN_296743,ACC_21675,Withdrawal,1079.63,JPY,Merchant_147,Travel,Prepaid,False,26.99,JP,46.8
2025-07-30T22:39:24.887690Z,TXN_324524,ACC_37569,Deposit,233.38,JPY,Merchant_260,Grocery,Debit,False,5.83,AU,95.1
2025-09-14T17:31:24.887690Z,TXN_461838,ACC_22939,Purchase,1776.49,USD,Merchant_342,Online Shopping,Credit,False,44.41,AU,39.2
2025-06-30T07:05:24.887690Z,TXN_815805,ACC_20177,Transfer,272.09,AUD,Merchant_55,ATM,Prepaid,False,6.8,US,58.0
2025-09-16T16:35:24.887690Z,TXN_627111,ACC_96230,Deposit,3499.14,USD,Merchant_286,Travel,Debit,False,87.48,US,58.6
2025-09-06T19:11:24.887690Z,TXN_262466,ACC_77671,Transfer,2649.78,INR,Merchant_300,Restaurant,Credit,False,66.24,DE,53.4
2025-08-20T17:04:24.887690Z,TXN_746861,ACC_47931,Withdrawal,765.67,EUR,Merchant_266,Restaurant,Debit,False,19.14,US,14.2
2025-08-04T00:23:24.887690Z,TXN_154664,ACC_95412,Transfer,4414.7,GBP,Merchant_182,Entertainment,Credit,False,110.37,DE,0.4
2025-07-20T07:53:24.887690Z,TXN_632720,ACC_21937,Deposit,1566.04,JPY,Merchant_185,Restaurant,Prepaid,False,39.15,AU,94.1
2025-09-06T01:31:24.887690Z,TXN_887807,ACC_28823,Payment,2088.09,CAD,Merchant_62,Entertainment,Prepaid,False,52.2,CA,21.9
2025-07-31T10:36:24.887690Z,TXN_560672,ACC_99042,Transfer,1924.14,JPY,Merchant_468,Entertainment,Credit,False,48.1,JP,40.1
2025-07-31T00:01:24.887690Z,TXN_346048,ACC_95251,Payment,589.31,JPY,Merchant_343,Grocery,Prepaid,False,14.73,AU,45.5
2025-08-13T07:34:24.887690Z,TXN_323354,ACC_70963,Payment,1812.33,GBP,Merchant_117,ATM,Debit,False,45.31,AU,33.6
2025-07-30T22:56:24.887690Z,TXN_829110,ACC_67124,Payment,653.79,INR,Merchant_252,ATM,Debit,False,16.34,JP,70.3
2025-07-26T23:52:24.887690Z,TXN_284796,ACC_78450,Withdrawal,1591.05,AUD,Merchant_459,Travel,Prepaid,False,39.78,JP,66.9
2025-09-12T05:25:24.887690Z,TXN_353724,ACC_60978,Deposit,4055.08,EUR,Merchant_448,Online Shopping,Prepaid,False,101.38,FR,38.2
2025-08-07T10:44:24.887690Z,TXN_429116,ACC_84138,Transfer,3091.21,USD,Merchant_235,Gas Station,Debit,False,77.28,US,39.8
2025-09-20T05:47:24.887690Z,TXN_275684,ACC_67579,Withdrawal,1428.48,INR,Merchant_405,Travel,Debit,False,35.71,CA,39.0
2025-08-11T07:50:24.887690Z,TXN_690081,ACC_74480,Payment,4324.92,USD,Merchant_202,ATM,Debit,False,108.12,UK,54.5
2025-06-29T10:53:24.887690Z,TXN_455077,ACC_79009,Payment,3605.09,INR,Merchant_341,Online Shopping,Debit,False,90.13,US,43.8
2025-08-17T21:48:24.887690Z,TXN_246120,ACC_91992,Deposit,233.99,AUD,Merchant_458,ATM,Prepaid,False,5.85,UK,99.7
2025-09-06T11:50:24.887690Z,TXN_757928,ACC_49314,Refund,3798.75,AUD,Merchant_446,Travel,Credit,False,94.97,FR,37.0
2025-07-31T18:57:24.887690Z,TXN_482706,ACC_54865,Payment,891.54,EUR,Merchant_487,Travel,Debit,False,22.29,US,19.0
2025-07-19T15:35:24.887690Z,TXN_851035,ACC_69330,Withdrawal,3956.2,JPY,Merchant_135,Grocery,Credit,False,98.91,CA,26.2
2025-07-03T18:14:24.887690Z,TXN_341710,ACC_32366,Refund,1755.61,GBP,Merchant_322,Entertainment,Credit,False,43.89,IN,77.6
2025-09-11T23:45:24.887690Z,TXN_815432,ACC_48448,Purchase,274.89,CAD,Merchant_131,Grocery,Prepaid,False,6.87,US,89.3
2025-08-19T21:28:24.887690Z,TXN_444004,ACC_22431,Payment,4295.69,INR,Merchant_316,Entertainment,Debit,False,107.39,DE,65.7
2025-07-02T07:30:24.887690Z,TXN_515074,ACC_50222,Deposit,1900.44,USD,Merchant_304,Entertainment,Debit,False,47.51,AU,66.3
2025-07-28T18:56:24.887690Z,TXN_293805,ACC_62495,Transfer,1717.85,JPY,Merchant_37,Travel,Credit,False,42.95,US,87.8
2025-06-30T15:05:24.887690Z,TXN_627917,ACC_97744,Deposit,3076.6,EUR,Merchant_426,Gas Station,Credit,False,76.92,AU,69.1
2025-07-06T05:10:24.887690Z,TXN_224675,ACC_23512,Transfer,558.93,CAD,Merchant_360,Restaurant,Prepaid,False,13.97,DE,28.6
2025-07-22T21:51:24.887690Z,TXN_685589,ACC_49863,Transfer,4198.46,CAD,Merchant_59,Online Shopping,Prepaid,False,104.96,UK,28.1
2025-08-07T04:04:24.887690Z,TXN_650952,ACC_66279,Transfer,2397.45,AUD,Merchant_300,Restaurant,Debit,False,59.94,CA,93.5
2025-07-07T23:57:24.887690Z,TXN_927260,ACC_48798,Purchase,736.84,JPY,Merchant_395,Entertainment,Credit,False,18.42,IN,19.8
2025-06-28T03:05:24.887690Z,TXN_591294,ACC_46016,Transfer,157.6,GBP,Merchant_245,Entertainment,Debit,False,3.94,DE,98.9
2025-08-08T05:53:24.887690Z,TXN_479753,ACC_41582,Withdrawal,2719.34,CAD,Merchant_274,ATM,Prepaid,False,67.98,UK,18.3
2025-08-23T02:39:24.887690Z,TXN_302876,ACC_81328,Purchase,4.33,EUR,Merchant_407,Restaurant,Debit,False,0.11,DE,39.6
2025-09-08T02:08:24.887690Z,TXN_583016,ACC_93883,Purchase,4648.19,INR,Merchant_472,ATM,Debit,False,116.2,JP,19.7
2025-09-14T08:04:24.887690Z,TXN_391145,ACC_32060,Payment,3329.91,EUR,Merchant_320,Grocery,Credit,False,83.25,IN,58.3
2025-09-16T23:49:24.887690Z,TXN_390491,ACC_63618,Purchase,3660.6,EUR,Merchant_5,Gas Station,Debit,False,91.52,AU,41.5
2025-08-25T15:42:24.887690Z,TXN_354743,ACC_10983,Refund,415.13,GBP,Merchant_379,ATM,Prepaid,False,10.38,DE,31.1
2025-07-31T12:25:24.887690Z,TXN_630655,ACC_63027,Purchase,1899.17,USD,Merchant_290,Restaurant,Debit,False,47.48,US,95.2
2025-09-10T05:50:24.887690Z,TXN_948822,ACC_95617,Refund,3993.66,EUR,Merchant_165,Entertainment,Prepaid,False,99.84,UK,17.7
2025-08-20T08:18:24.887690Z,TXN_344212,ACC_96388,Withdrawal,2241.09,JPY,Merchant_415,Entertainment,Credit,False,56.03,JP,81.7
2025-08-08T02:10:24.887690Z,TXN_560625,ACC_30517,Deposit,4906.22,INR,Merchant_426,Gas Station,Credit,False,122.66,IN,79.4
2025-07-10T09:38:24.887690Z,TXN_985606,ACC_29995,Refund,1312.28,CAD,Merchant_249,Gas Station,Credit,False,32.81,FR,48.3
2025-09-18T18:40:24.887690Z,TXN_224384,ACC_16865,Purchase,2739.0,USD,Merchant_147,Travel,Debit,False,68.48,JP,2.1
2025-09-24T06:45:24.887690Z,TXN_721367,ACC_74498,Deposit,4138.33,INR,Merchant_66,Grocery,Prepaid,False,103.46,FR,69.4
2025-07-03T02:20:24.887690Z,TXN_479185,ACC_37087,Payment,1058.5,JPY,Merchant_133,Restaurant,Debit,False,26.46,IN,40.8
2025-06-28T09:31:24.887690Z,TXN_830913,ACC_49046,Withdrawal,113.22,INR,Merchant_338,ATM,Debit,False,2.83,AU,28.5
2025-07-24T20:20:24.887690Z,TXN_413609,ACC_86739,Payment,3252.97,CAD,Merchant_277,ATM,Debit,False,81.32,AU,56.6
2025-07-25T10:27:24.887690Z,TXN_895901,ACC_58086,Deposit,1935.73,AUD,Merchant_175,Restaurant,Credit,False,48.39,JP,86.8
2025-08-05T21:11:24.887690Z,TXN_199517,ACC_95987,Transfer,312.09,AUD,Merchant_472,Travel,Credit,False,7.8,CA,13.3
2025-08-10T06:15:24.887690Z,TXN_361521,ACC_10904,Deposit,3722.29,GBP,Merchant_91,Online Shopping,Prepaid,False,93.06,US,95.4
2025-07-20T23:09:24.887690Z,TXN_275529,ACC_70149,Refund,528.85,INR,Merchant_352,Grocery,Prepaid,False,13.22,US,45.0
2025-09-11T02:22:24.887690Z,TXN_490858,ACC_99567,Withdrawal,361.91,AUD,Merchant_453,ATM,Debit,False,9.05,AU,9.1
2025-07-14T16:34:24.887690Z,TXN_665565,ACC_11283,Purchase,3970.64,CAD,Merchant_389,Entertainment,Prepaid,False,99.27,UK,58.9
2025-07-20T07:19:24.887690Z,TXN_354452,ACC_40500,Refund,3715.57,GBP,Merchant_180,Entertainment,Debit,False,92.89,AU,40.8
2025-09-18T12:24:24.887690Z,TXN_423404,ACC_12135,Withdrawal,1283.91,GBP,Merchant_444,Travel,Credit,False,32.1,IN,81.1
2025-06-30T12:44:24.887690Z,TXN_118027,ACC_53088,Deposit,4624.78,GBP,Merchant_191,Travel,Prepaid,False,115.62,JP,4.3
2025-07-23T10:20:24.887690Z,TXN_304499,ACC_96450,Withdrawal,2018.58,INR,Merchant_365,ATM,Credit,False,50.46,IN,60.9
2025-08-18T23:31:24.887690Z,TXN_716213,ACC_89216,Purchase,3538.76,INR,Merchant_414,Travel,Credit,False,88.47,AU,74.9
2025-07-20T09:01:24.887690Z,TXN_194356,ACC_99472,Withdrawal,1919.73,CAD,Merchant_228,Entertainment,Prepaid,False,47.99,FR,1.3
2025-08-28T05:20:24.887690Z,TXN_591157,ACC_35029,Refund,2759.73,AUD,Merchant_294,Entertainment,Prepaid,False,68.99,UK,67.2
2025-08-30T19:54:24.887690Z,TXN_702534,ACC_14592,Refund,2800.72,GBP,Merchant_447,ATM,Prepaid,False,70.02,JP,0.8
2025-09-11T04:30:24.887690Z,TXN_605368,ACC_16429,Refund,2387.95,USD,Merchant_183,Online Shopping,Prepaid,False,59.7,DE,50.6
2025-09-18T05:16:24.887690Z,TXN_780985,ACC_26738,Transfer,2981.86,EUR,Merchant_107,Gas Station,Credit,False,74.55,IN,0.9
2025-09-03T06:55:24.887690Z,TXN_140074,ACC_45075,Refund,26.68,AUD,Merchant_110,ATM,Credit,False,0.67,US,29.6
2025-07-10T08:53:24.887690Z,TXN_326989,ACC_59989,Purchase,3453.22,GBP,Merchant_492,Entertainment,Credit,False,86.33,DE,77.0
2025-08-16T09:47:24.887690Z,TXN_969330,ACC_93250,Refund,3851.38,GBP,Merchant_63,ATM,Credit,False,96.28,CA,83.7
2025-09-20T20:52:24.887690Z,TXN_289439,ACC_52102,Payment,1600.33,INR,Merchant_65,Grocery,Credit,False,40.01,UK,77.3
2025-08-04T15:47:24.887690Z,TXN_330664,ACC_40389,Withdrawal,4287.18,EUR,Merchant_200,ATM,Debit,False,107.18,FR,61.2
2025-07-10T16:29:24.887690Z,TXN_203593,ACC_37961,Refund,2015.47,USD,Merchant_131,Online Shopping,Debit,False,50.39,FR,62.0
2025-08-15T20:41:24.887690Z,TXN_636983,ACC_24517,Deposit,4503.5,GBP,Merchant_245,Gas Station,Prepaid,False,112.59,US,86.9
2025-07-19T21:18:24.887690Z,TXN_414163,ACC_68220,Purchase,4987.96,USD,Merchant_480,Gas Station,Prepaid,False,124.7,DE,7.4
2025-08-30T19:27:24.887690Z,TXN_116210,ACC_31936,Purchase,1300.58,INR,Merchant_355,Gas Station,Debit,False,32.51,CA,33.4
2025-07-14T08:46:24.887690Z,TXN_950909,ACC_45126,Payment,556.32,JPY,Merchant_67,Travel,Credit,False,13.91,CA,38.7
2025-09-03T02:43:24.887690Z,TXN_840742,ACC_48464,Payment,4694.73,JPY,Merchant_44,Entertainment,Prepaid,False,117.37,CA,17.7
2025-09-22T14:53:24.887690Z,TXN_167222,ACC_40972,Payment,378.84,EUR,Merchant_11,Gas Station,Credit,False,9.47,CA,57.8
2025-09-14T15:24:24.887690Z,TXN_622990,ACC_74104,Payment,1983.01,USD,Merchant_199,Travel,Debit,False,49.58,IN,61.7
2025-08-26T11:50:24.887690Z,TXN_515208,ACC_59342,Purchase,4737.72,EUR,Merchant_227,Travel,Prepaid,False,118.44,AU,46.8
2025-09-04T22:49:24.887690Z,TXN_483230,ACC_74734,Payment,4904.44,EUR,Merchant_188,Online Shopping,Credit,False,122.61,US,13.2
2025-06-30T03:56:24.887690Z,TXN_663080,ACC_29308,Deposit,1434.1,JPY,Merchant_407,Grocery,Prepaid,False,35.85,DE,29.7
2025-07-19T07:54:24.887690Z,TXN_468987,ACC_49962,Payment,4317.25,AUD,Merchant_107,Gas Station,Prepaid,False,107.93,US,70.9
2025-08-13T16:40:24.887690Z,TXN_621843,ACC_49081,Purchase,3322.43,INR,Merchant_318,Restaurant,Credit,False,83.06,US,40.4
2025-08-09T15:50:24.887690Z,TXN_119508,ACC_46480,Refund,4137.81,AUD,Merchant_56,Travel,Debit,False,103.45,FR,5.3
2025-07-29T08:11:24.887690Z,TXN_824397,ACC_10018,Payment,4547.88,AUD,Merchant_158,Online Shopping,Credit,False,113.7,FR,95.7
2025-09-14T23:11:24.887690Z,TXN_128411,ACC_90897,Purchase,3052.06,CAD,Merchant_124,Restaurant,Debit,False,76.3,CA,51.7
2025-09-05T22:55:24.887690Z,TXN_609404,ACC_69233,Transfer,3110.68,USD,Merchant_247,Restaurant,Debit,False,77.77,UK,67.5
2025-07-02T18:46:24.887690Z,TXN_825814,ACC_79839,Deposit,2458.14,INR,Merchant_494,Restaurant,Debit,False,61.45,AU,50.7
2025-06-29T05:53:24.887690Z,TXN_935200,ACC_43634,Transfer,2394.41,USD,Merchant_273,ATM,Credit,False,59.86,JP,77.5
2025-07-23T06:34:24.887690Z,TXN_848029,ACC_55975,Withdrawal,1864.36,USD,Merchant_389,Grocery,Prepaid,False,46.61,AU,57.9
2025-08-21T17:07:24.887690Z,TXN_848332,ACC_41513,Deposit,2389.22,CAD,Merchant_432,Restaurant,Credit,False,59.73,JP,37.7
2025-09-19T07:13:24.887690Z,TXN_849329,ACC_23587,Withdrawal,771.73,JPY,Merchant_58,Online Shopping,Prepaid,False,19.29,IN,22.3
2025-07-28T07:17:24.887690Z,TXN_310119,ACC_25806,Withdrawal,4729.69,CAD,Merchant_145,Online Shopping,Credit,False,118.24,AU,32.7
2025-09-07T14:23:24.887690Z,TXN_557713,ACC_90551,Withdrawal,4217.58,CAD,Merchant_322,Restaurant,Prepaid,False,105.44,AU,23.5
2025-08-29T03:50:24.887690Z,TXN_777777,ACC_10140,Refund,616.06,JPY,Merchant_57,Gas Station,Credit,False,15.4,AU,16.6
2025-07-14T04:07:24.887690Z,TXN_262601,ACC_89493,Withdrawal,266.98,USD,Merchant_29,ATM,Debit,False,6.67,JP,96.4
2025-09-20T20:10:24.887690Z,TXN_314377,ACC_12256,Payment,4256.67,JPY,Merchant_339,ATM,Prepaid,False,106.42,DE,90.3
