timestamp,order_id,customer_id,product,category,quantity,unit_price,total_amount,discount,payment_method,order_status,shipping_cost,customer_country,sales_rep
2025-08-25T14:25:24.887690Z,ORD_501691,CUST_2653,Cookbook,Home & Garden,2,984.43,1968.86,22.37,Debit Card,Refunded,18.5,Japan,Rep_2
2025-09-11T02:23:24.887690Z,ORD_130124,CUST_8568,Shampoo,Home & Garden,1,912.02,912.02,20.16,Credit Card,Refunded,5.22,Japan,Rep_1
2025-09-10T22:15:24.887690Z,ORD_121626,CUST_7078,T-Shirt,Home & Garden,5,355.01,1775.05,32.49,Apple Pay,Shipped,18.01,Germany,Rep_10
2025-09-03T19:05:24.887690Z,ORD_679327,CUST_4798,Tires,Home & Garden,3,875.87,2627.61,0.0,Credit Card,Cancelled,17.33,Australia,Rep_8
2025-09-12T10:32:24.887690Z,ORD_537041,CUST_3947,Jeans,Automotive,3,359.66,1078.98,0.0,PayPal,Processing,10.46,France,Rep_18
2025-09-14T16:56:24.887690Z,ORD_708162,CUST_5592,Novel,Books,5,549.64,2748.2,6.38,Google Pay,Refunded,17.24,France,Rep_18
2025-09-15T04:51:24.887690Z,ORD_797118,CUST_9861,Cookbook,Books,4,687.05,2748.2,44.86,Google Pay,Processing,23.9,France,Rep_16
2025-09-05T08:07:24.887690Z,ORD_909384,CUST_9462,Cookbook,Home & Garden,2,378.87,757.74,0.0,Google Pay,Shipped,20.51,United States,Rep_7
2025-09-08T01:14:24.887690Z,ORD_843601,CUST_5760,Tires,Sports,3,406.07,1218.21,0.0,PayPal,Shipped,24.71,Australia,Rep_7
2025-09-18T22:30:24.887690Z,ORD_698515,CUST_4941,Football,Sports,2,943.81,1887.62,0.0,Bank Transfer,Refunded,9.54,Japan,Rep_15
2025-07-17T20:05:24.887690Z,ORD_179561,CUST_9510,Sofa,Beauty,1,76.63,76.63,18.21,Bank Transfer,Cancelled,14.49,France,Rep_10
2025-07-19T13:43:24.887690Z,ORD_866162,CUST_7200,Novel,Books,3,81.39,244.17,0.0,Apple Pay,Cancelled,20.59,United States,Rep_10
2025-09-01T05:04:24.887690Z,ORD_593323,CUST_1544,Jeans,Sports,2,392.24,784.48,40.72,Credit Card,Processing,12.74,India,Rep_15
2025-09-08T19:20:24.887690Z,ORD_325744,CUST_1677,Smartphone,Automotive,2,469.37,938.74,0.0,Debit Card,Refunded,10.58,India,Rep_15
2025-07-10T16:39:24.887690Z,ORD_390888,CUST_8154,Lipstick,Books,2,565.69,1131.38,0.0,Credit Card,Cancelled,18.87,Japan,Rep_12
2025-08-03T04:32:24.887690Z,ORD_637639,CUST_9665,Shampoo,Home & Garden,4,784.6,3138.4,0.0,Google Pay,Processing,11.89,United States,Rep_1
2025-08-06T18:29:24.887690Z,ORD_687967,CUST_8901,Cookbook,Beauty,1,908.12,908.12,49.0,Credit Card,Processing,8.87,Germany,Rep_10
2025-08-13T01:37:24.887690Z,ORD_434452,CUST_9326,Jeans,Home & Garden,1,512.63,512.63,15.86,Apple Pay,Completed,17.53,Canada,Rep_2
2025-07-09T14:41:24.887690Z,ORD_882103,CUST_9524,Plant,Sports,5,326.89,1634.45,0.0,Debit Card,Processing,24.27,Germany,Rep_10
2025-09-12T06:29:24.887690Z,ORD_669057,CUST_6410,Basketball,Sports,3,181.16,543.48,0.0,Bank Transfer,Shipped,13.79,Germany,Rep_2
2025-09-04T22:49:24.887690Z,ORD_274512,CUST_6866,Jeans,Clothing,2,641.64,1283.28,0.0,Debit Card,Shipped,8.95,United States,Rep_19
2025-08-09T21:04:24.887690Z,ORD_526195,CUST_5279,Cookbook,Books,2,142.0,284.0,0.0,PayPal,Delivered,10.09,India,Rep_20
2025-09-05T08:45:24.887690Z,ORD_131122,CUST_9526,Football,Electronics,3,944.69,2834.07,40.7,Debit Card,Cancelled,5.62,Australia,Rep_12
2025-08-27T08:58:24.887690Z,ORD_903341,CUST_5755,Sofa,Sports,5,730.83,3654.15,0.0,PayPal,Shipped,22.32,Australia,Rep_11
2025-08-02T21:50:24.887690Z,ORD_207876,CUST_1312,Sofa,Books,1,505.71,505.71,0.0,Bank Transfer,Refunded,20.01,Germany,Rep_11
2025-07-23T04:41:24.887690Z,ORD_765965,CUST_6219,Sofa,Sports,4,986.59,3946.36,0.0,Bank Transfer,Completed,8.82,Germany,Rep_7
2025-09-21T01:36:24.887690Z,ORD_776820,CUST_6492,T-Shirt,Clothing,5,212.55,1062.75,0.0,Apple Pay,Refunded,24.26,Canada,Rep_17
2025-07-20T02:22:24.887690Z,ORD_228137,CUST_4043,Basketball,Beauty,4,981.49,3925.96,0.0,Apple Pay,Completed,7.03,Japan,Rep_19
2025-06-30T11:49:24.887690Z,ORD_912658,CUST_7142,Shampoo,Electronics,4,896.06,3584.24,0.0,PayPal,Processing,8.9,United Kingdom,Rep_10
2025-07-20T18:47:24.887690Z,ORD_682089,CUST_1354,Tires,Sports,2,464.94,929.88,0.0,PayPal,Refunded,13.19,Japan,Rep_7
2025-07-27T22:09:24.887690Z,ORD_210732,CUST_8900,T-Shirt,Electronics,2,984.08,1968.16,45.45,Apple Pay,Completed,11.2,United Kingdom,Rep_7
2025-08-10T22:19:24.887690Z,ORD_639223,CUST_5126,Shampoo,Automotive,3,717.71,2153.13,25.19,Bank Transfer,Completed,21.65,Germany,Rep_16
2025-07-19T03:56:24.887690Z,ORD_751620,CUST_5963,Laptop,Books,3,461.72,1385.16,0.0,Debit Card,Cancelled,12.12,France,Rep_20
2025-08-05T10:25:24.887690Z,ORD_332355,CUST_8894,Tires,Sports,4,322.24,1288.96,0.0,Credit Card,Delivered,11.64,United States,Rep_9
2025-09-16T07:09:24.887690Z,ORD_919523,CUST_8028,Car Parts,Home & Garden,2,390.06,780.12,0.0,Bank Transfer,Shipped,16.74,United Kingdom,Rep_1
2025-09-04T18:32:24.887690Z,ORD_385079,CUST_5685,T-Shirt,Electronics,2,236.82,473.64,0.0,Google Pay,Shipped,21.66,India,Rep_14
2025-09-09T20:08:24.887690Z,ORD_509460,CUST_8889,Laptop,Home & Garden,3,163.2,489.6,0.0,Bank Transfer,Shipped,18.78,Canada,Rep_20
2025-06-26T16:52:24.887690Z,ORD_914958,CUST_2416,Sofa,Books,4,753.43,3013.72,0.0,Apple Pay,Processing,12.79,Germany,Rep_17
2025-09-08T08:38:24.887690Z,ORD_731073,CUST_1882,Jeans,Automotive,5,127.16,635.8,0.0,Google Pay,Refunded,13.23,Japan,Rep_13
2025-08-11T13:07:24.887690Z,ORD_840087,CUST_9684,Laptop,Electronics,2,29.71,59.42,24.82,Bank Transfer,Refunded,17.18,Japan,Rep_17
2025-07-24T14:43:24.887690Z,ORD_173250,CUST_2752,Cookbook,Beauty,5,560.43,2802.15,0.0,PayPal,Cancelled,6.31,Canada,Rep_13
2025-09-20T02:53:24.887690Z,ORD_492690,CUST_1177,Laptop,Books,2,298.24,596.48,0.0,Debit Card,Shipped,13.58,Canada,Rep_12
2025-06-26T21:50:24.887690Z,ORD_406328,CUST_8354,Basketball,Automotive,3,521.73,1565.19,0.0,PayPal,Cancelled,10.59,India,Rep_1
2025-07-28T03:56:24.887690Z,ORD_855463,CUST_3405,T-Shirt,Beauty,2,204.86,409.72,44.89,Google Pay,Delivered,7.94,Japan,Rep_4
2025-09-01T01:10:24.887690Z,ORD_296881,CUST_6495,Tires,Clothing,4,947.5,3790.0,0.0,PayPal,Shipped,17.34,France,Rep_3
2025-07-24T12:02:24.887690Z,ORD_680257,CUST_4863,T-Shirt,Electronics,1,749.44,749.44,45.68,Apple Pay,Delivered,18.15,United Kingdom,Rep_9
2025-07-06T23:47:24.887690Z,ORD_735483,CUST_7922,Plant,Electronics,4,460.92,1843.68,0.0,Google Pay,Processing,8.05,Canada,Rep_12
2025-09-15T15:45:24.887690Z,ORD_618474,CUST_9034,Novel,Beauty,2,463.12,926.24,0.0,PayPal,Completed,12.21,France,Rep_11
2025-08-02T03:53:24.887690Z,ORD_686858,CUST_5058,Novel,Electronics,4,556.74,2226.96,25.81,Debit Card,Completed,22.81,Australia,Rep_2
2025-07-26T09:25:24.887690Z,ORD_950791,CUST_7542,Laptop,Home & Garden,5,429.05,2145.25,0.0,PayPal,Delivered,18.36,India,Rep_9
2025-06-29T13:47:24.887690Z,ORD_102837,CUST_5247,Shampoo,Beauty,3,299.47,898.41,0.0,Google Pay,Delivered,16.67,India,Rep_10
2025-09-08T03:56:24.887690Z,ORD_691143,CUST_5131,T-Shirt,Beauty,1,133.17,133.17,14.7,Credit Card,Processing,18.54,Germany,Rep_4
2025-08-23T11:12:24.887690Z,ORD_163615,CUST_8403,Basketball,Home & Garden,2,53.01,106.02,0.0,Apple Pay,Cancelled,5.3,India,Rep_19
2025-06-28T01:10:24.887690Z,ORD_297740,CUST_5530,Novel,Sports,2,574.49,1148.98,0.0,Bank Transfer,Delivered,21.85,United Kingdom,Rep_20
2025-09-13T03:49:24.887690Z,ORD_346400,CUST_8062,Plant,Beauty,4,18.16,72.64,17.02,PayPal,Shipped,11.14,Canada,Rep_20
2025-07-16T07:20:24.887690Z,ORD_131862,CUST_3376,Cookbook,Electronics,2,984.0,1968.0,21.12,Debit Card,Completed,8.64,Australia,Rep_5
2025-08-14T12:39:24.887690Z,ORD_496462,CUST_3231,Novel,Beauty,3,731.24,2193.72,12.4,Apple Pay,Delivered,17.21,Japan,Rep_14
2025-09-15T02:26:24.887690Z,ORD_400129,CUST_8762,Plant,Electronics,5,705.07,3525.35,2.97,Credit Card,Shipped,22.67,India,Rep_15
2025-08-27T17:45:24.887690Z,ORD_141725,CUST_3926,Tires,Electronics,5,341.78,1708.9,0.86,Bank Transfer,Refunded,13.01,United States,Rep_16
2025-09-15T10:43:24.887690Z,ORD_431176,CUST_3844,Shampoo,Clothing,3,841.74,2525.22,13.8,PayPal,Cancelled,13.53,France,Rep_17
2025-08-15T19:15:24.887690Z,ORD_446436,CUST_3268,Sofa,Sports,4,602.31,2409.24,14.21,Debit Card,Cancelled,7.32,France,Rep_3
2025-09-13T04:42:24.887690Z,ORD_332347,CUST_8045,Lipstick,Beauty,4,813.36,3253.44,0.0,Credit Card,Refunded,5.11,Japan,Rep_5
2025-07-12T03:18:24.887690Z,ORD_651012,CUST_8223,Football,Electronics,2,856.81,1713.62,0.0,Bank Transfer,Cancelled,23.12,United Kingdom,Rep_13
2025-08-08T07:44:24.887690Z,ORD_229538,CUST_9453,Jeans,Sports,3,930.62,2791.86,0.0,PayPal,Completed,8.43,Canada,Rep_14
2025-07-14T06:42:24.887690Z,ORD_695227,CUST_7248,Novel,Clothing,4,455.63,1822.52,0.0,PayPal,Cancelled,21.68,Japan,Rep_14
2025-09-19T06:45:24.887690Z,ORD_542264,CUST_6746,Smartphone,Automotive,5,162.66,813.3,0.0,Bank Transfer,Cancelled,22.12,United States,Rep_4
2025-09-21T13:46:24.887690Z,ORD_844086,CUST_6830,Laptop,Beauty,3,156.01,468.03,0.0,Apple Pay,Refunded,6.87,Canada,Rep_17
2025-08-29T21:04:24.887690Z,ORD_770710,CUST_8403,Laptop,Clothing,5,865.59,4327.95,0.0,Debit Card,Delivered,20.12,France,Rep_15
2025-07-08T00:02:24.887690Z,ORD_779088,CUST_9731,Basketball,Beauty,4,695.26,2781.04,0.0,Credit Card,Refunded,21.75,Germany,Rep_6
2025-07-20T04:42:24.887690Z,ORD_771680,CUST_5669,T-Shirt,Clothing,2,687.34,1374.68,0.0,Bank Transfer,Processing,15.97,Canada,Rep_20
2025-09-10T05:35:24.887690Z,ORD_319485,CUST_2022,T-Shirt,Electronics,2,36.78,73.56,0.0,Google Pay,Processing,22.95,Canada,Rep_13
2025-08-10T03:54:24.887690Z,ORD_983324,CUST_5929,Cookbook,Automotive,2,616.96,1233.92,0.0,Google Pay,Completed,19.0,Japan,Rep_5
2025-08-24T10:32:24.887690Z,ORD_716174,CUST_3888,Shampoo,Home & Garden,4,266.6,1066.4,25.77,Apple Pay,Processing,14.28,Australia,Rep_7
2025-07-21T14:50:24.887690Z,ORD_484424,CUST_1231,Tires,Clothing,5,244.78,1223.9,0.0,Apple Pay,Completed,23.35,France,Rep_12
2025-08-24T23:12:24.887690Z,ORD_316206,CUST_6017,Cookbook,Electronics,5,991.66,4958.3,0.0,Google Pay,Cancelled,21.13,United Kingdom,Rep_20
2025-06-29T22:54:24.887690Z,ORD_708375,CUST_5213,Car Parts,Home & Garden,4,173.04,692.16,0.0,Bank Transfer,Delivered,23.94,France,Rep_13
2025-07-13T07:29:24.887690Z,ORD_956442,CUST_6006,Laptop,Automotive,3,341.74,1025.22,36.3,Credit Card,Processing,9.83,India,Rep_16
2025-08-29T04:40:24.887690Z,ORD_317896,CUST_8573,Tires,Electronics,3,802.27,2406.81,0.0,Debit Card,Cancelled,7.27,France,Rep_14
2025-09-18T06:22:24.887690Z,ORD_862495,CUST_7449,Car Parts,Clothing,3,452.5,1357.5,0.0,Credit Card,Delivered,14.14,Japan,Rep_18
2025-08-30T05:32:24.887690Z,ORD_930731,CUST_9178,T-Shirt,Beauty,5,922.43,4612.15,0.0,Apple Pay,Refunded,18.52,United Kingdom,Rep_6
2025-09-09T06:49:24.887690Z,ORD_957037,CUST_5021,Cookbook,Electronics,5,197.09,985.45,0.84,Bank Transfer,Cancelled,17.53,Japan,Rep_8
2025-09-09T17:39:24.887690Z,ORD_254493,CUST_6677,Shampoo,Beauty,4,422.62,1690.48,0.0,Google Pay,Cancelled,10.97,India,Rep_4
2025-09-14T15:58:24.887690Z,ORD_342925,CUST_4490,Shampoo,Clothing,3,126.46,379.38,38.33,Credit Card,Refunded,12.34,Germany,Rep_2
2025-08-31T20:04:24.887690Z,ORD_797717,CUST_1345,Sofa,Clothing,1,429.07,429.07,7.03,PayPal,Delivered,18.14,Australia,Rep_8
2025-07-29T04:46:24.887690Z,ORD_998947,CUST_7735,Laptop,Books,4,902.61,3610.44,30.99,Bank Transfer,Refunded,21.57,Japan,Rep_2
2025-07-24T06:31:24.887690Z,ORD_675554,CUST_2006,Laptop,Home & Garden,3,666.28,1998.84,0.0,Google Pay,Delivered,21.06,France,Rep_6
2025-08-27T21:18:24.887690Z,ORD_348943,CUST_5337,Plant,Automotive,5,112.19,560.95,0.0,Debit Card,Shipped,10.2,Japan,Rep_1
2025-09-09T11:49:24.887690Z,ORD_192558,CUST_5036,Cookbook,Beauty,4,241.68,966.72,0.0,Credit Card,Delivered,24.59,Japan,Rep_9
2025-09-22T13:17:24.887690Z,ORD_157870,CUST_3082,Car Parts,Sports,1,710.85,710.85,0.0,Google Pay,Processing,6.75,Japan,Rep_18
2025-07-28T06:06:24.887690Z,ORD_246463,CUST_4851,Football,Beauty,1,630.78,630.78,15.55,PayPal,Refunded,24.84,Australia,Rep_18
2025-07-22T08:11:24.887690Z,ORD_674293,CUST_4199,Smartphone,Electronics,1,167.08,167.08,5.04,Google Pay,Shipped,15.0,Japan,Rep_10
2025-07-01T23:29:24.887690Z,ORD_792910,CUST_8829,Lipstick,Home & Garden,2,748.08,1496.16,0.0,PayPal,Cancelled,6.35,India,Rep_14
2025-09-06T06:22:24.887690Z,ORD_791306,CUST_2329,Tires,Home & Garden,1,264.73,264.73,0.0,Google Pay,Delivered,19.79,United Kingdom,Rep_19
2025-08-19T09:49:24.887690Z,ORD_445055,CUST_3813,Sofa,Electronics,3,626.69,1880.07,0.0,Google Pay,Completed,5.27,India,Rep_13
2025-07-12T15:15:24.887690Z,ORD_528813,CUST_8846,Shampoo,Automotive,5,651.33,3256.65,0.0,Credit Card,Refunded,23.53,Japan,Rep_6
2025-09-16T18:31:24.887690Z,ORD_440712,CUST_9664,Football,Beauty,3,408.6,1225.8,0.0,PayPal,Processing,20.25,United Kingdom,Rep_14
2025-09-01T07:22:24.887690Z,ORD_192632,CUST_7955,Jeans,Clothing,5,610.87,3054.35,32.12,Bank Transfer,Shipped,15.02,India,Rep_9
2025-07-02T16:54:24.887690Z,ORD_650362,CUST_5506,Smartphone,Books,2,603.17,1206.34,0.0,Credit Card,Completed,20.88,Australia,Rep_16
2025-08-16T02:16:24.887690Z,ORD_711868,CUST_9123,Lipstick,Clothing,3,546.55,1639.65,11.7,Debit Card,Completed,10.1,Australia,Rep_16
2025-08-17T05:21:24.887690Z,ORD_188686,CUST_9530,Cookbook,Home & Garden,3,453.08,1359.24,30.05,Debit Card,Completed,8.44,Australia,Rep_2
2025-07-26T23:28:24.887690Z,ORD_505128,CUST_2346,Shampoo,Home & Garden,2,646.97,1293.94,0.0,Bank Transfer,Delivered,6.02,Canada,Rep_1
2025-07-29T10:29:24.887690Z,ORD_320461,CUST_3876,Shampoo,Home & Garden,4,350.21,1400.84,0.0,Debit Card,Processing,10.83,India,Rep_10
2025-07-11T04:07:24.887690Z,ORD_911253,CUST_4293,Jeans,Sports,3,916.27,2748.81,0.0,Google Pay,Shipped,15.6,India,Rep_20
2025-07-13T12:35:24.887690Z,ORD_504415,CUST_6990,Laptop,Home & Garden,1,881.22,881.22,0.0,Debit Card,Completed,14.2,Japan,Rep_2
2025-08-20T21:16:24.887690Z,ORD_953122,CUST_1552,Cookbook,Sports,5,484.7,2423.5,0.0,PayPal,Processing,16.75,France,Rep_20
2025-09-10T05:17:24.887690Z,ORD_222445,CUST_9941,Cookbook,Beauty,1,79.43,79.43,0.0,Bank Transfer,Shipped,17.04,Australia,Rep_2
2025-08-15T04:22:24.887690Z,ORD_494362,CUST_2928,Tires,Clothing,1,263.21,263.21,0.0,Bank Transfer,Cancelled,6.15,Germany,Rep_15
2025-09-19T00:20:24.887690Z,ORD_224288,CUST_6631,Tires,Beauty,2,888.81,1777.62,0.0,Google Pay,Processing,21.54,Japan,Rep_13
2025-08-26T22:15:24.887690Z,ORD_690572,CUST_6962,Sofa,Sports,5,858.39,4291.95,0.0,PayPal,Cancelled,7.23,Canada,Rep_2
2025-07-17T09:55:24.887690Z,ORD_254036,CUST_6648,Tires,Clothing,3,528.54,1585.62,3.75,Google Pay,Completed,12.49,Germany,Rep_15
2025-08-06T03:00:24.887690Z,ORD_699023,CUST_2283,Novel,Sports,2,260.4,520.8,0.0,Credit Card,Shipped,6.17,Canada,Rep_5
2025-07-25T02:18:24.887690Z,ORD_343233,CUST_7590,Tires,Books,3,520.24,1560.72,5.25,Debit Card,Cancelled,14.29,Australia,Rep_17
2025-08-22T10:50:24.887690Z,ORD_275324,CUST_2761,Football,Home & Garden,3,950.02,2850.06,0.0,Debit Card,Cancelled,20.42,Germany,Rep_16
2025-08-04T01:18:24.887690Z,ORD_714755,CUST_1407,Novel,Beauty,2,587.37,1174.74,0.0,Bank Transfer,Shipped,24.32,France,Rep_4
2025-08-19T12:21:24.887690Z,ORD_836340,CUST_8494,Cookbook,Automotive,2,604.08,1208.16,0.0,Bank Transfer,Shipped,13.93,Germany,Rep_13
2025-09-05T00:42:24.887690Z,ORD_122241,CUST_9855,Car Parts,Beauty,1,848.16,848.16,0.0,PayPal,Completed,21.65,France,Rep_16
2025-08-28T17:19:24.887690Z,ORD_636803,CUST_4097,Shampoo,Clothing,1,528.3,528.3,0.0,Google Pay,Delivered,8.46,France,Rep_9
2025-07-17T11:21:24.887690Z,ORD_530881,CUST_6490,Smartphone,Automotive,1,769.07,769.07,0.0,Google Pay,Refunded,5.17,Canada,Rep_10
2025-09-15T07:24:24.887690Z,ORD_819926,CUST_5460,T-Shirt,Beauty,4,318.26,1273.04,2.9,Google Pay,Delivered,21.13,Australia,Rep_8
2025-07-29T00:08:24.887690Z,ORD_116026,CUST_6327,Football,Books,2,333.33,666.66,0.0,PayPal,Cancelled,12.66,United Kingdom,Rep_10
2025-09-05T23:49:24.887690Z,ORD_783731,CUST_6269,Novel,Books,2,695.97,1391.94,0.0,Bank Transfer,Cancelled,18.18,Canada,Rep_14
2025-09-01T04:54:24.887690Z,ORD_502589,CUST_8099,Laptop,Books,2,252.15,504.3,29.02,Credit Card,Completed,21.62,France,Rep_2
2025-08-07T03:16:24.887690Z,ORD_884329,CUST_2964,Football,Beauty,1,246.93,246.93,0.0,Credit Card,Shipped,14.07,Japan,Rep_9
2025-09-19T09:02:24.887690Z,ORD_725778,CUST_8233,Laptop,Books,1,938.28,938.28,10.6,Debit Card,Processing,13.76,Japan,Rep_11
2025-07-07T05:05:24.887690Z,ORD_339978,CUST_3359,Basketball,Home & Garden,1,402.0,402.0,15.26,Credit Card,Processing,20.8,United Kingdom,Rep_2
2025-07-16T05:36:24.887690Z,ORD_203343,CUST_5947,Smartphone,Automotive,4,719.1,2876.4,39.79,Bank Transfer,Processing,24.61,Japan,Rep_5
2025-09-03T08:33:24.887690Z,ORD_898328,CUST_4865,Football,Sports,4,363.13,1452.52,0.0,Bank Transfer,Refunded,7.6,Japan,Rep_15
2025-08-27T23:39:24.887690Z,ORD_348112,CUST_3379,Cookbook,Automotive,5,429.8,2149.0,0.0,Debit Card,Cancelled,12.02,Japan,Rep_9
2025-06-30T19:08:24.887690Z,ORD_152051,CUST_4455,Shampoo,Beauty,4,182.34,729.36,49.57,Bank Transfer,Refunded,11.3,Australia,Rep_15
2025-07-15T12:00:24.887690Z,ORD_663692,CUST_5310,Lipstick,Sports,1,972.1,972.1,25.87,Apple Pay,Cancelled,14.02,Canada,Rep_17
2025-07-30T00:52:24.887690Z,ORD_883990,CUST_9300,Laptop,Sports,5,434.84,2174.2,14.03,PayPal,Processing,17.18,Australia,Rep_6
2025-09-02T00:49:24.887690Z,ORD_376116,CUST_6640,Novel,Beauty,1,726.22,726.22,0.0,PayPal,Completed,20.97,Canada,Rep_11
2025-07-07T08:52:24.887690Z,ORD_699629,CUST_5343,Shampoo,Books,4,827.86,3311.44,0.0,Bank Transfer,Processing,10.55,France,Rep_16
2025-08-09T22:30:24.887690Z,ORD_610639,CUST_1304,Tires,Electronics,5,409.39,2046.95,16.12,PayPal,Refunded,22.27,United Kingdom,Rep_1
2025-08-04T16:48:24.887690Z,ORD_655713,CUST_8094,T-Shirt,Automotive,4,451.98,1807.92,27.77,Google Pay,Completed,13.15,United Kingdom,Rep_14
2025-08-17T18:40:24.887690Z,ORD_109286,CUST_2356,Car Parts,Books,2,53.55,107.1,0.0,PayPal,Refunded,20.03,United Kingdom,Rep_8
2025-09-18T10:16:24.887690Z,ORD_745628,CUST_7109,Car Parts,Beauty,1,562.76,562.76,18.31,PayPal,Processing,21.8,India,Rep_4
2025-08-09T04:37:24.887690Z,ORD_634395,CUST_6407,Sofa,Electronics,3,905.03,2715.09,0.0,Apple Pay,Delivered,10.65,Canada,Rep_8
2025-08-29T19:32:24.887690Z,ORD_103642,CUST_6564,Football,Electronics,5,765.27,3826.35,0.0,PayPal,Completed,21.53,France,Rep_11
2025-07-15T12:58:24.887690Z,ORD_662375,CUST_7758,Basketball,Automotive,2,384.33,768.66,9.93,Google Pay,Completed,16.13,Australia,Rep_17
2025-07-09T07:21:24.887690Z,ORD_873060,CUST_8458,Jeans,Automotive,4,461.72,1846.88,0.0,Debit Card,Shipped,9.86,France,Rep_14
2025-07-17T11:28:24.887690Z,ORD_811036,CUST_6687,Car Parts,Home & Garden,5,951.14,4755.7,0.0,Apple Pay,Completed,8.93,Australia,Rep_17
2025-08-09T23:25:24.887690Z,ORD_999793,CUST_2691,Football,Beauty,2,547.08,1094.16,0.0,Debit Card,Cancelled,16.81,Germany,Rep_20
2025-08-09T07:56:24.887690Z,ORD_936848,CUST_7304,Cookbook,Electronics,2,263.93,527.86,36.88,PayPal,Processing,5.4,Japan,Rep_4
2025-08-07T23:46:24.887690Z,ORD_778682,CUST_3592,Smartphone,Clothing,2,678.46,1356.92,0.0,Credit Card,Cancelled,16.57,Canada,Rep_16
2025-09-19T03:50:24.887690Z,ORD_263416,CUST_6907,Laptop,Electronics,1,318.01,318.01,0.0,PayPal,Shipped,13.28,United States,Rep_14
2025-07-28T12:01:24.887690Z,ORD_319258,CUST_6348,T-Shirt,Beauty,5,61.58,307.9,0.0,Google Pay,Shipped,16.72,Canada,Rep_4
2025-07-07T19:14:24.887690Z,ORD_499671,CUST_8056,Jeans,Books,1,132.26,132.26,0.0,Bank Transfer,Refunded,17.59,Germany,Rep_19
2025-09-01T04:31:24.887690Z,ORD_262245,CUST_6614,Jeans,Sports,4,49.55,198.2,0.0,Apple Pay,Refunded,11.85,Canada,Rep_6
2025-08-07T07:57:24.887690Z,ORD_371213,CUST_5884,Novel,Clothing,4,214.76,859.04,0.0,Credit Card,Refunded,16.36,Japan,Rep_15
2025-08-01T08:01:24.887690Z,ORD_108660,CUST_6267,Jeans,Clothing,1,683.77,683.77,0.0,Debit Card,Refunded,12.38,Australia,Rep_9
2025-08-23T14:15:24.887690Z,ORD_776187,CUST_1067,Tires,Electronics,4,418.41,1673.64,0.0,PayPal,Processing,18.67,India,Rep_15
2025-07-12T16:53:24.887690Z,ORD_176384,CUST_9292,Lipstick,Automotive,4,747.88,2991.52,0.0,Apple Pay,Delivered,20.34,France,Rep_8
2025-08-30T22:01:24.887690Z,ORD_736887,CUST_3638,Cookbook,Beauty,4,297.18,1188.72,0.0,Debit Card,Completed,12.25,United States,Rep_11
2025-07-30T10:15:24.887690Z,ORD_451726,CUST_1708,Plant,Automotive,5,265.31,1326.55,1.57,Credit Card,Delivered,10.42,France,Rep_15
2025-07-01T03:11:24.887690Z,ORD_609150,CUST_3553,Novel,Clothing,5,94.38,471.9,0.0,Credit Card,Shipped,20.56,Japan,Rep_20
2025-07-05T17:26:24.887690Z,ORD_735872,CUST_9968,Shampoo,Automotive,1,636.46,636.46,20.65,Debit Card,Refunded,6.57,United Kingdom,Rep_12
2025-07-30T18:29:24.887690Z,ORD_295108,CUST_5759,Lipstick,Beauty,2,519.64,1039.28,45.06,Apple Pay,Refunded,17.65,Germany,Rep_5
2025-08-17T01:41:24.887690Z,ORD_828012,CUST_2291,Cookbook,Electronics,3,317.79,953.37,0.0,PayPal,Delivered,12.77,Australia,Rep_6
2025-07-23T07:26:24.887690Z,ORD_386614,CUST_4011,Car Parts,Beauty,5,29.43,147.15,26.19,Apple Pay,Processing,17.76,United Kingdom,Rep_16
2025-07-20T18:18:24.887690Z,ORD_489209,CUST_8277,Novel,Automotive,3,820.31,2460.93,0.0,PayPal,Shipped,13.38,Japan,Rep_17
2025-07-11T04:42:24.887690Z,ORD_990863,CUST_4101,T-Shirt,Electronics,2,72.94,145.88,19.67,Debit Card,Refunded,14.91,France,Rep_8
2025-09-06T00:49:24.887690Z,ORD_636111,CUST_8186,Basketball,Beauty,4,569.55,2278.2,0.0,Google Pay,Cancelled,22.23,United Kingdom,Rep_17
2025-07-29T05:27:24.887690Z,ORD_248134,CUST_4288,Basketball,Beauty,2,455.73,911.46,0.0,Bank Transfer,Completed,14.77,Australia,Rep_18
2025-08-13T04:16:24.887690Z,ORD_420332,CUST_6070,T-Shirt,Electronics,4,365.1,1460.4,0.0,Apple Pay,Delivered,7.25,United States,Rep_8
2025-07-21T07:31:24.887690Z,ORD_868514,CUST_4036,T-Shirt,Clothing,1,625.05,625.05,0.0,Debit Card,Completed,19.1,United Kingdom,Rep_11
2025-09-12T07:41:24.887690Z,ORD_607188,CUST_4569,T-Shirt,Beauty,1,536.92,536.92,0.0,Bank Transfer,Shipped,11.99,Japan,Rep_17
2025-08-01T14:12:24.887690Z,ORD_921028,CUST_9868,Novel,Home & Garden,2,217.47,434.94,0.0,Debit Card,Shipped,10.82,France,Rep_20
2025-08-24T00:27:24.887690Z,ORD_963569,CUST_3771,T-Shirt,Automotive,2,954.27,1908.54,0.0,Google Pay,Refunded,18.21,Australia,Rep_16
2025-08-03T15:38:24.887690Z,ORD_957475,CUST_3039,Basketball,Beauty,2,784.83,1569.66,0.0,PayPal,Completed,5.22,France,Rep_16
